"ISO3","Year","Arrangement.Number","Country.Name","MONA.Code","Arrangement.Type","Approval.date","Initial.End.Date","Initial.End.Year","Revised.End.Date","Duration.Of.Annual.Arrangement.From","Duration.Of.Annual.Arrangement.To","Board.Action.Date","Program.Type","Review.Type","Review.Status","Key.Code","Economic.Code","Economic.Descriptor","Description","Description.Code","Test.Date","PC.Status","Comments","Sort","EsOrder","NewTestDate","Added.At","Assessed.At","Unique.ID","Parent.ID","XDebtGNI","DebtServGNI","ResXDebt","FuelExportPct","MineralExportPct","Rohstoffabhängigkeit","unsc","unsc_t1","unsc3"
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"12/31/2014","MD","At R3, report published with delay.",6,2,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"06/30/2015","NM","At R4, not met.",6,2,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"12/31/2015","MD",NA,6,2,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"03/31/2016","MD","At R4, new test date. At R5, implemented with delay.",6,2,"31-Mar-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","MINECOFIN to publish (and put on its website) quarterly reports of budget execution against annual fiscal policy objectives, within 45 days of end of each quarter.",2,"Quarterly","SB","Introduced at R1. Continuous starting mid-May 2014. Macroeconomic rationale: To improve fiscal transparency",6,2,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","Publish quarterly reports of budget execution against annual fiscal policy objectives, within 60 days of end of each quarter, initially excluding foreign-financed projects.",3,"Continuous","SB","Introduced at R4. Continuous, starting Q4 2015. Macroeconomic rationale: To improve accounting, transparency and accountability.",6,3,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","Provide quarterly revenues, expenditures, and financing estimates for the budgetary central government levels within 60 days of the end of each quarter.",4,"09/30/2016","M","Met at R6 for PSI (R1 for SCF). Quarterly.",6,4,"30-Sep-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.7,"1.7. Fiscal transparency (publication, parliamentary oversight)","Provide quarterly revenues, expenditures, and financing estimates for the budgetary central government levels within 60 days of the end of each quarter.",4,"Quarterly","M","Met at R6 for PSI (R1 for SCF). Quarterly.",6,4,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"06/30/2014","M","Annually, starting end-June 2014. Met for R2.",6,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"06/30/2015","SB","Annually starting in June 2014.",6,1,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",20.8,"1.8. Budget preparation (e.g., submission or approval)","Prepare tax expenditure budget covering main tax expenditures.",1,"Other","SB","Introduced at R0. Annually starting end-June 2014. Macroeconomic rationale: to enhance revenue mobilization.",6,1,"27-Jun-26",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Prepare plan, based on MCM TA recommendations and NBR assessment, for strengthening monetary and exchange rate operations.",1,"03/31/2014","M","Introduced at R0. Macroeconomic rationale: to strengthen monetary and exchange rate operations and foster greater exchange rate (flexibility). At R1, met.",6,1,"31-Mar-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Use Treasury bills (or other tradable securities) as the underlying collateral in liquidity absorbing repos.",2,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to develop money market instruments.",6,2,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Issue Treasury bills with maturities of six months and longer as a monetary policy instrument to absorb longer-term liquidity.",3,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to develop money market instruments. At R1, met.",6,3,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start publishing money market rates (interbank, repo, and T-bill) for different maturities bi-weekly.",4,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to develop money market instruments. At R1, met.",6,4,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start publishing quarterly inflation reports.",5,"03/31/2014","M","Introduced at R0. Macroeconomic rationale: to improve transparency of monetary policy. At R1, met.",6,5,"31-Mar-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Start issuing government bonds with maturities of 7 and 10 years.",6,"06/30/2015","M","Introduced at R2. Macroeconomic rationale: To develop money market instruments.",6,6,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",21.1,"2.1. Central bank operations and reforms","Develop a methodology to identify policy interest rate consistent with the identified range of excess reserves.",7,"06/30/2017","SB","Introduced at R5.",6,7,"30-Jun-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Design a deposit guarantee scheme.",1,"06/30/2014","M","Introduced at R0. Macroeconomic rationale: to increase confidence in banking system.",6,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Issue a 15-year Government T-Bond",2,"05/31/2016","M","Introduced at R4. Macroeconomic rationale: To extend the yield curve.",6,2,"31-May-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Establish a framework of market intermediaries for government securities.",3,"09/30/2016","SB","Introduced at R4. Macroeconomic rationale: To deepen secondary market.",6,3,"30-Sep-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Establish the road map for secondary market development of Government debt securities. In addition, develop the capacity building plan for banks’ treasurers on domestic securities.",4,"09/30/2016","M","Introduced at R5. Met at R6 for PSI (R1 for SCF).",6,4,"30-Sep-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Define and target a range of excess reserves conducive to developing the interbank market.",5,"12/31/2016","SB","Introduced at R5.",6,5,"31-Dec-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",25.1,"6.1. Financial sector legal reforms, regulation, and supervision","Introduce the real horizontal REPOs including transfer of collateral across banks in order to facilitate transactions between banks and boost the trading of debt securities.",6,"03/31/2017","SB","Introduced at R5.",6,6,"31-Mar-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Dec-17",NA,NA,"6-Jan-17","P1","R6","BLANK","SB",29,"10. Economic statistics (excluding fiscal and central bank transparency and similar measures)","NBR to gather high frequency data and undertake economic sentiment surveys.",1,"12/31/2013","M","Introduced at R0. Macroeconomic rationale: to improve quality and timeliness of economic data. At R1, met.",6,1,"31-Dec-13",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20,"1. General government","Submit revised National Investment Policy (NIP) to Cabinet.",1,"6/30/2016","NM","Introduced at R4. Macroeconomic rationale: To enable private sector involvement in PPPs. Not met at R6 for PSI (R1 for SCF).",7,1,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise exemption and zero-rating schedules under the VAT-code.",1,"6/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",7,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise legislation on the taxation of property.",2,"12/31/2014","MOD-SB","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, replaced with 2 measures (""revise law on Dencentralized Local Government.."" and ""Fully migrate one district in Kigali..."")",7,2,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Produce a tax expenditure report on measures associated with the Investment Tax Policy and Made In Rwanda campaign with the objective of designing a cost/benefits framework to monitor the impact of these incentives.",3,"9/30/2017","SB","At R7, the new content is replaced of ""Share draft study on new tax regime for agriculture"".",7,3,"30-Sep-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"12/31/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, new test date of end-January 2015 specified.",7,4,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"01/31/2015","MOD-DATE","At R2, new test date. At R3, not met. Date changed to end September 2015 as  part of the proposed Income Tax Law.",7,4,"31-Jan-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for mining.",4,"09/30/2015","M","At R4, met.",7,4,"30-Sep-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise law on Decentralized Local government taxes to enable the migration from Land Lease Fees to Fixed Asset Tax.",5,"6/30/2015","M","Macreconomic rationale: To enhance revenue mobilization. At R3, the rationale is now to raise the property tax rate to 0.2 percent.",7,5,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Fully migrate one district in Kigali from Land Lease Fee to Fixed Asset Tax.",6,"12/31/2015","SB","Macroeconomic rationale: To enhance revenue mobilization. At R3, Property tax legislation will apply countrywide immediately.",7,6,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"12/31/2015","MOD-DATE","Introduced at R3. At R4, new test date specified.",7,7,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"03/31/2016","SB","At R4, new test date.",7,7,"31-Mar-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"12/31/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, new test date of end-December 2015.",7,8,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"12/31/2015","MOD-SB","At R2, new test date. At R3, split into 2 benchmarks -- 1. ""Prepare study on new tax regime for agriculture."" with test date of end-Dec. 2015; and 2. same text as original benchmark but with end-June 2016 test date.",7,8,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"6/30/2016","SB","This replaces original benchmark of end-December 2015 test date.",7,8,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Submit revised Law on Tax Procedures to Cabinet.",9,"6/30/2016","M","Introduced at R4. Macroeconomic rationale: To enhance revenue mobilization. This SB also applies to SCF program.  Met at R6 for PSI (R1 for SCF).",7,9,"30-Jun-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Share draft study on new tax regime for agriculture.",10,"11/30/2016","MOD-DATE","Introduced at R4. At R5, new test date of end-Sept 2017. Macroeconomic rationale: To enhance revenue mobilization.",7,10,"30-Nov-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Share draft study on new tax regime for agriculture.",10,"09/30/2017","MOD-SB","New test date at R5. At R7, the content is modified as a new SB.",7,10,"30-Sep-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Submit to Parliament revised legislation on fixed asset tax.",12,"03/31/2017","MOD-DATE","Introduced at R5. At R7, not met, reset test date to 8th PSI review.",7,12,"31-Mar-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Submit to Parliament revised legislation on fixed asset tax.",12,"11/30/2017","SB","Reset test date at R7.",7,12,"30-Nov-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Initiate the rollout of ""EBM for all"" pilot, with the intent of reaching 10,000 taxpayers within one year.",13,"10/31/2017","SB","Introduced at R1 of SCF.",7,13,"31-Oct-17",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Implement plan for better enforcement of tax payer compliance.",1,"6/30/2014","M","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization.",7,1,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"31-Jan-18",NA,NA,"12-Jul-17","P1","R7","BLANK","SB",20.2,"1.2. Revenue administration, including customs","Review the block grant formula on the basis of the Local Government Revenue Potential Study.",2,"06/30/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance collection of districts own revenues. At R1, test date revised from end-June 2014 to end-September 2014.",7,2,"30-Jun-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Revise law on Decentralized Local government taxes to enable the migration from Land Lease Fees to Fixed Asset Tax.",5,"06/30/2015","M","Macreconomic rationale: To enhance revenue mobilization. At R3, the rationale is now to raise the property tax rate to 0.2 percent.",9,5,"30-Jun-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Fully migrate one district in Kigali from Land Lease Fee to Fixed Asset Tax.",6,"12/31/2015","SB","Macroeconomic rationale: To enhance revenue mobilization. At R3, Property tax legislation will apply countrywide immediately.",9,6,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"12/31/2015","MOD-DATE","Introduced at R3. At R4, new test date specified.",9,7,"31-Dec-15",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare study on new tax regime for agriculture.",7,"03/31/2016","SB","At R4, new test date.",9,7,"31-Mar-16",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
"RWA",2013,706,"RWANDA",714,"PSI","2-Dec-13","1-Dec-16",2016,"1-Dec-18",NA,NA,"11-Jun-18","P1","R9","BLANK","SB",20.1,"1.1. Revenue measures, excluding trade policy","Prepare legislative proposal for new tax regime for agriculture.",8,"12/31/2014","MOD-DATE","Introduced at R0. Macroeconomic rationale: to enhance revenue mobilization. At R2, new test date of end-December 2015.",9,8,"31-Dec-14",NA,NA,NA,NA,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,1,0,1
