"ISO3","Year","unsc","unsc_t1","unsc3","ArrangementID","avgcondtype_all","nrcondtype_all","rohstoff_cond","stabil_cond","rohstoff_cond_share","stabil_cond_share","XDebtGNI","DebtServGNI","ResXDebt","FuelExportPct","MineralExportPct","Rohstoffabhängigkeit","Rohstoffabhaengigkeit"
"MWI",2017,0,0,0,NA,NA,NA,0,0,0,0,45.3003137160008,2.4829,35.5346706983706,0.186801735338877,0.229142663268431,0.415944398607308,0.415944398607308
"MWI",2018,0,0,0,768,6.9,69,0,35,0,35,43.578773489,1.1211,33.8151640446414,0.0658028178635877,0.520621161876729,0.586423979740317,0.586423979740317
"MWI",2018,0,0,0,768,6.83333333333333,82,0,35,0,35,43.578773489,1.1211,33.8151640446414,0.0658028178635877,0.520621161876729,0.586423979740317,0.586423979740317
"MWI",2019,0,0,0,NA,NA,NA,0,0,0,0,44.1954524635798,2.8133,34.8864598143722,0.151161717691401,0.352027471896745,0.503189189588146,0.503189189588146
"MWI",2020,0,0,0,NA,NA,NA,0,0,0,0,41.0323429397328,6.0251,20.0728170102111,0.155298013539324,0.553708230618883,0.709006244158207,0.709006244158207
"MWI",2021,0,0,0,NA,NA,NA,0,0,0,0,44.5957618170542,4.5344,NA,0.0231170831782384,1.01525000176507,1.03836708494331,1.03836708494331
"MWI",2022,0,0,0,NA,NA,NA,0,0,0,0,43.616624856781,2.7166,NA,0.00474239695206218,1.27210127418756,1.27684367113962,1.27684367113962
"MWI",2023,0,0,0,877,4.5,27,0,6,0,6,42.4376683990967,0.3818,NA,0.000145544242795096,1.20089218272746,1.20103772697026,1.20103772697026
"MWI",2024,0,0,0,NA,NA,NA,0,0,0,0,41.9038196485235,2.0144,NA,0.00487544410740339,0.849897159593092,0.854772603700495,0.854772603700495
"MWI",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RWA",2002,0,0,0,529,7,84,0,72,0,72,31.3172752974708,3.0151,16.7853483670789,0,35.088175963992,35.088175963992,35.088175963992
"RWA",2002,0,0,0,529,7.21428571428571,101,0,72,0,72,31.3172752974708,3.0151,16.7853483670789,0,35.088175963992,35.088175963992,35.088175963992
"RWA",2002,0,0,0,529,3.375,54,0,72,0,72,31.3172752974708,3.0151,16.7853483670789,0,35.088175963992,35.088175963992,35.088175963992
"RWA",2003,0,0,0,NA,NA,NA,0,0,0,0,32.8189983492155,1.74,13.806516965337,0,26.6428584667642,26.6428584667642,26.6428584667642
"RWA",2004,0,0,0,NA,NA,NA,0,0,0,0,37.0316755294291,0.917,18.8326436671246,0.0207021893929761,34.1911048887464,34.2118070781394,34.2118070781394
"RWA",2005,0,0,0,NA,NA,NA,0,0,0,0,38.0262688816851,1.0065,16.8285512616186,0.0126880307428849,35.1376159794075,35.1503040101504,35.1503040101504
"RWA",2006,0,0,0,569,9.91666666666667,119,0,46,0,46,33.6578390444203,4.4204,88.0507090626504,0.00416015534860654,31.4407560198606,31.4449161752092,31.4449161752092
"RWA",2006,0,0,0,569,1.92307692307692,25,0,46,0,46,33.6578390444203,4.4204,88.0507090626504,0.00416015534860654,31.4407560198606,31.4449161752092,31.4449161752092
"RWA",2007,0,0,0,NA,NA,NA,0,0,0,0,36.4479761431748,3.805,126.59960589429,0.0107732293468366,46.3016117072326,46.3123849365794,46.3123849365794
"RWA",2008,0,0,0,NA,NA,NA,0,0,0,0,37.9969638376772,0.7233,82.8189965337812,0.239934257663276,27.933112466431,28.1730467240943,28.1730467240943
"RWA",2009,0,0,0,NA,NA,NA,0,0,0,0,37.2137499920385,0.9214,91.693878487992,0.0536388840609877,25.0637471463376,25.1173860303986,25.1173860303986
"RWA",2010,0,0,0,NA,NA,NA,0,0,0,0,37.7415245466166,1.1454,65.3844606154367,0.0684734450545245,35.8800089645487,35.9484824096032,35.9484824096032
"RWA",2011,0,0,0,NA,NA,NA,0,0,0,0,40.1597511764349,7.6707,49.1248511140552,0.0358053478768208,45.1668198317922,45.202625179669,45.202625179669
"RWA",2012,0,0,0,NA,NA,NA,0,0,0,0,41.081185425557,4.7422,26.1516254006042,0.0183622895975197,39.8735818164701,39.8919441060676,39.8919441060676
"RWA",2013,1,0,1,NA,NA,NA,0,0,0,0,43.260980041775,0.4791,28.2738613218304,0.106275401403098,47.728426891862,47.8347022932651,47.8347022932651
"RWA",2014,1,1,1,NA,NA,NA,0,0,0,0,44.4828257252622,0.8586,32.4805009618856,0.200175871031657,45.3122231010092,45.5123989720409,45.5123989720409
"RWA",2015,0,0,0,NA,NA,NA,0,0,0,0,45.7348675761767,0.3264,26.5930545228427,0.134400288536825,29.177973798398,29.3123740869348,29.3123740869348
"RWA",2016,0,0,0,NA,NA,NA,0,0,0,0,50.08973657056,5.2473,23.4745205794815,0.0716792615878137,22.4094104292018,22.4810896907896,22.4810896907896
"RWA",2017,0,0,0,NA,NA,NA,0,0,0,0,54.2079656602139,6.0397,23.2270191273317,0.0762331071262711,29.4136298769588,29.4898629840851,29.4898629840851
"RWA",2018,0,0,0,NA,NA,NA,0,0,0,0,47.9830578657248,6.236,23.8454566844657,0.315761583690096,30.314438220422,30.6301998041121,30.6301998041121
"RWA",2019,1,1,1,NA,NA,NA,0,0,0,0,48.892715033759,5.2709,22.4796314887124,1.91424345145403,14.8783110729202,16.7925545243742,16.7925545243742
"RWA",2020,1,1,1,NA,NA,NA,0,0,0,0,44.3511840604967,4.6156,20.987784946524,0.0438835362111073,8.24267617414299,8.2865597103541,8.2865597103541
"RWA",2021,0,0,0,NA,NA,NA,0,0,0,0,59.8007993935018,4.4379,20.0398240385867,0.0491650847321846,14.4742019090766,14.5233669938088,14.5233669938088
"RWA",2022,0,0,0,NA,NA,NA,0,0,0,0,60.9591709408266,3.8842,17.8077969358787,0.06254493579927,20.9179316429293,20.9804765787286,20.9804765787286
"RWA",2023,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RWA",2024,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"RWA",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2002,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2003,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2004,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2005,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2006,0,0,0,573,3.16666666666667,38,6,57,6,57,NA,NA,NA,NA,NA,NA,NA
"SLE",2006,0,0,0,573,11.5,184,6,57,6,57,NA,NA,NA,NA,NA,NA,NA
"SLE",2006,0,0,0,573,3.23529411764706,55,6,57,6,57,NA,NA,NA,NA,NA,NA,NA
"SLE",2007,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2008,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2009,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2010,0,0,0,643,5.91666666666667,71,4,15,4,15,NA,NA,NA,NA,NA,NA,NA
"SLE",2011,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2012,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2013,0,0,0,705,10.5,126,9,84,9,84,NA,NA,NA,NA,NA,NA,NA
"SLE",2013,0,0,0,705,9.76923076923077,127,9,84,9,84,NA,NA,NA,NA,NA,NA,NA
"SLE",2014,0,0,0,NA,NA,NA,0,0,0,0,51.1187772788807,14.907,41.9182090026415,0.0128489031725622,86.4196189147314,86.432467817904,86.432467817904
"SLE",2015,0,0,0,NA,NA,NA,0,0,0,0,36.4823958242319,13.7305,37.1624174752316,0,0.988737482926271,0.988737482926271,0.988737482926271
"SLE",2016,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2017,0,0,0,758,2.5,15,2,2,2,2,41.5213782343591,10.8705,30.6035747879682,0.0564669332343084,9.23607569467904,9.29254262791335,9.29254262791335
"SLE",2018,0,0,0,773,2.53333333333333,38,14,57,14,57,37.3774603119412,10.282,27.3394520213469,0.143317650742994,19.708507181177,19.85182483192,19.85182483192
"SLE",2018,0,0,0,773,3.73684210526316,71,14,57,14,57,37.3774603119412,10.282,27.3394520213469,0.143317650742994,19.708507181177,19.85182483192,19.85182483192
"SLE",2018,0,0,0,773,6.85,137,14,57,14,57,37.3774603119412,10.282,27.3394520213469,0.143317650742994,19.708507181177,19.85182483192,19.85182483192
"SLE",2019,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2020,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2021,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2022,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2023,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLE",2024,0,0,0,893,5.33333333333333,64,9,16,9,16,NA,NA,NA,NA,NA,NA,NA
"SLE",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"SLV",2002,0,0,0,NA,NA,NA,0,0,0,0,65.9190907767708,19.0382,26.7194835477763,2.15866523854517,1.15584362357537,3.31450886212054,3.31450886212054
"SLV",2003,0,0,0,NA,NA,NA,0,0,0,0,68.23698247861,18.8011,23.0540371751175,2.00487312073414,1.31534426733791,3.32021738807205,3.32021738807205
"SLV",2004,0,0,0,NA,NA,NA,0,0,0,0,69.7822641767691,19.456,21.1633093142947,1.85819761530743,1.34659452951972,3.20479214482715,3.20479214482715
"SLV",2005,0,0,0,NA,NA,NA,0,0,0,0,69.7158116750578,19.2932,19.2459114429845,1.86278033146763,1.44832477015354,3.31110510162117,3.31110510162117
"SLV",2006,0,0,0,NA,NA,NA,0,0,0,0,73.4555675070266,12.8857,19.7007225925321,2.2630253508994,1.85692050804381,4.11994585894321,4.11994585894321
"SLV",2007,0,0,0,NA,NA,NA,0,0,0,0,77.6210560347995,13.0973,23.3440924611734,2.84937473805287,2.00278861682249,4.85216335487536,4.85216335487536
"SLV",2008,0,0,0,NA,NA,NA,0,0,0,0,80.6659739399085,14.43,24.7406295078484,3.44085217496394,1.74053641550667,5.18138859047061,5.18138859047061
"SLV",2009,0,0,0,609,0.6,3,0,0,0,0,66.0711911744487,8.2957,29.9918129933645,2.75552281120897,1.29712979888706,4.05265261009603,4.05265261009603
"SLV",2010,0,0,0,635,7.83333333333333,94,14,10,14,10,73.5372876725398,7.2709,25.0682655910882,2.92291722483646,1.69920510445875,4.62212232929521,4.62212232929521
"SLV",2011,0,0,0,NA,NA,NA,0,0,0,0,79.2766437025052,9.6051,19.5851246125203,3.17562525140071,2.00585034068723,5.18147559208794,5.18147559208794
"SLV",2012,0,0,0,NA,NA,NA,0,0,0,0,77.6485716222883,11.2658,23.4434116446167,3.18128162520571,1.77742535831435,4.95870698352006,4.95870698352006
"SLV",2013,0,0,0,NA,NA,NA,0,0,0,0,80.4511944908271,13.1121,19.4233749622711,2.310418912892,1.36818616220759,3.67860507509959,3.67860507509959
"SLV",2014,0,0,0,NA,NA,NA,0,0,0,0,78.1044257477935,13.2991,17.7495800309366,2.57051935028685,1.53576875268343,4.10628810297028,4.10628810297028
"SLV",2015,0,0,0,NA,NA,NA,0,0,0,0,76.5602707370519,12.9298,17.8579847402795,1.9602368517525,1.23613153909728,3.19636839084978,3.19636839084978
"SLV",2016,0,0,0,NA,NA,NA,0,0,0,0,72.8190933731491,15.2743,19.5281899219681,2.85703125629467,1.12619341923859,3.98322467553326,3.98322467553326
"SLV",2017,0,0,0,NA,NA,NA,0,0,0,0,74.3046511916519,11.8852,20.7492439420718,3.1700621689001,1.15638828382003,4.32645045272013,4.32645045272013
"SLV",2018,0,0,0,NA,NA,NA,0,0,0,0,75.6336168879956,12.408,21.387276085268,3.53674673172561,1.26795177041228,4.80469850213789,4.80469850213789
"SLV",2019,0,0,0,NA,NA,NA,0,0,0,0,76.0420130991468,12.853,25.5968915246922,3.37096131973082,1.06688895694381,4.43785027667463,4.43785027667463
"SLV",2020,0,0,0,NA,NA,NA,0,0,0,0,66.4595069497083,10.1226,16.6773333744401,3.20991367903261,0.90218527850289,4.1120989575355,4.1120989575355
"SLV",2021,0,0,0,NA,NA,NA,0,0,0,0,81.8450759800765,11.1,16.8422672427423,3.88664003808006,1.06667410327226,4.95331414135232,4.95331414135232
"SLV",2022,0,0,0,NA,NA,NA,0,0,0,0,88.7011372097555,11.1788,12.7185831218883,4.79090726433674,1.12672812630008,5.91763539063682,5.91763539063682
"SLV",2023,0,0,0,NA,NA,NA,0,0,0,0,79.8122651787866,12.7373,13.4686533899243,5.29654060272418,1.12538630226481,6.42192690498899,6.42192690498899
"SLV",2024,0,0,0,NA,NA,NA,0,0,0,0,85.6825726575292,10.6126,14.8416167448619,5.00115993975647,1.27838950619101,6.27954944594748,6.27954944594748
"SLV",2025,0,0,0,892,4.75,57,0,16,0,16,NA,NA,NA,NA,NA,NA,NA
"TZA",2002,0,0,0,NA,NA,NA,0,0,0,0,27.4992172734904,9.9449,21.7087584987869,0.0812585603414405,8.74938757282012,8.83064613316156,8.83064613316156
"TZA",2003,0,0,0,534,10.5,126,0,4,0,4,30.4488358249326,11.2623,27.8299260045952,0.0582492548746596,6.17005787028101,6.22830712515567,6.22830712515567
"TZA",2003,0,0,0,534,3.3125,53,0,4,0,4,30.4488358249326,11.2623,27.8299260045952,0.0582492548746596,6.17005787028101,6.22830712515567,6.22830712515567
"TZA",2003,0,0,0,534,0.290322580645161,9,0,4,0,4,30.4488358249326,11.2623,27.8299260045952,0.0582492548746596,6.17005787028101,6.22830712515567,6.22830712515567
"TZA",2004,0,0,0,NA,NA,NA,0,0,0,0,33.609786736665,13.0828,26.5896754698464,0.12217167726015,8.33073598329359,8.45290766055374,8.45290766055374
"TZA",2005,1,0,1,NA,NA,NA,0,0,0,0,36.9592732894013,11.9028,24.3086988515947,0.129026854555102,7.65185121660297,7.78087807115807,7.78087807115807
"TZA",2006,1,1,1,NA,NA,NA,0,0,0,0,42.7681664691467,24.3555,54.9922000710872,0.145882226834011,11.1375397749838,11.2834220018178,11.2834220018178
"TZA",2007,0,0,0,NA,NA,NA,0,0,0,0,48.0583947796554,20.5594,57.2468510771602,0.644600677919283,12.6269052492145,13.2715059271338,13.2715059271338
"TZA",2008,0,0,0,NA,NA,NA,0,0,0,0,49.0265445510865,22.2735,47.4419338334306,2.21753896919901,12.7364924429117,14.9540314121107,14.9540314121107
"TZA",2009,0,0,0,NA,NA,NA,0,0,0,0,43.5326006456317,18.0612,44.7215566059687,0.710369569143214,17.8323997537099,18.5427693228531,18.5427693228531
"TZA",2010,0,0,0,NA,NA,NA,0,0,0,0,47.6404394295683,15.5367,43.6750348214826,1.90135698578723,25.4274314948111,27.3287884805983,27.3287884805983
"TZA",2011,0,0,0,NA,NA,NA,0,0,0,0,56.1661241821809,16.2561,36.7844529619566,0.757162545025763,22.5778719904617,23.3350345354875,23.3350345354875
"TZA",2012,0,0,0,NA,NA,NA,0,0,0,0,54.3689490815138,17.2574,33.6235105791728,1.25025665065363,16.2993206590418,17.5495773096954,17.5495773096954
"TZA",2013,0,0,0,NA,NA,NA,0,0,0,0,48.6316275295495,11.2296,33.4539175706276,2.25065372364093,10.0805702581627,12.3312239818036,12.3312239818036
"TZA",2014,0,0,0,NA,NA,NA,0,0,0,0,45.3560223433065,11.593,26.7848466467843,1.67367486325445,13.3403283009553,15.0140031642097,15.0140031642097
"TZA",2015,0,0,0,NA,NA,NA,0,0,0,0,40.7576808778314,12.1677,22.2483682552389,2.19577000835359,9.71497005387568,11.9107400622293,11.9107400622293
"TZA",2016,0,0,0,NA,NA,NA,0,0,0,0,35.4204704002636,13.2222,22.276090326466,0.872530009193527,7.39038816130408,8.26291817049761,8.26291817049761
"TZA",2017,0,0,0,NA,NA,NA,0,0,0,0,33.1125919853124,12.8783,27.2376304885537,1.13284838395326,2.37246365533661,3.50531203928987,3.50531203928987
"TZA",2018,0,0,0,NA,NA,NA,0,0,0,0,32.6426099043737,12.5099,22.3144990122985,0.886836468069654,1.33472814164304,2.22156460971269,2.22156460971269
"TZA",2019,0,0,0,NA,NA,NA,0,0,0,0,33.0185892502311,12.4604,NA,0.824331183688424,1.19349009849919,2.01782128218761,2.01782128218761
"TZA",2020,0,0,0,NA,NA,NA,0,0,0,0,27.9630151969884,13.3569,NA,0.824710521238149,7.16842722557704,7.99313774681519,7.99313774681519
"TZA",2021,0,0,0,NA,NA,NA,0,0,0,0,29.9151840074048,13.4357,NA,0.912020513109267,3.952845900026,4.86486641313527,4.86486641313527
"TZA",2022,0,0,0,834,3.23076923076923,42,0,24,0,24,35.0034517101994,14.6731,NA,3.08582937747335,5.47998490709586,8.56581428456921,8.56581428456921
"TZA",2022,0,0,0,834,5.5625,89,0,24,0,24,35.0034517101994,14.6731,NA,3.08582937747335,5.47998490709586,8.56581428456921,8.56581428456921
"TZA",2023,0,0,0,NA,NA,NA,0,0,0,0,38.212034806339,13.1664,NA,3.5711825305577,4.97181072389695,8.54299325445465,8.54299325445465
"TZA",2024,0,0,0,NA,NA,NA,0,0,0,0,41.3081068648568,9.3084,NA,2.24873032924646,5.64619619149418,7.89492652074064,7.89492652074064
"TZA",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"UGA",2002,0,0,0,501,11.5,138,0,41,0,41,36.2777941561831,3.9426,23.2351513193553,3.63329549166036,1.81303780824033,5.44633329990069,5.44633329990069
"UGA",2002,0,0,0,501,4.15384615384615,54,0,41,0,41,36.2777941561831,3.9426,23.2351513193553,3.63329549166036,1.81303780824033,5.44633329990069,5.44633329990069
"UGA",2002,0,0,0,501,3.92857142857143,55,0,41,0,41,36.2777941561831,3.9426,23.2351513193553,3.63329549166036,1.81303780824033,5.44633329990069,5.44633329990069
"UGA",2003,0,0,0,NA,NA,NA,0,0,0,0,36.5857264641268,3.2294,23.5981743892541,2.9815736307981,0.34518152165646,3.32675515245456,3.32675515245456
"UGA",2004,0,0,0,NA,NA,NA,0,0,0,0,35.4600862456436,2.8128,27.3122128379488,2.15744861584744,0.371713098517081,2.52916171436452,2.52916171436452
"UGA",2005,0,0,0,NA,NA,NA,0,0,0,0,38.9942854839061,1.7642,30.1356662379808,1.66663556012777,2.41799274891198,4.08462830903975,4.08462830903975
"UGA",2006,0,0,0,NA,NA,NA,0,0,0,0,43.6332857896204,11.3837,139.223757346745,4.38781819523582,2.11282581613079,6.50064401136661,6.50064401136661
"UGA",2007,0,0,0,NA,NA,NA,0,0,0,0,46.7774166522822,1.6004,154.850976180176,1.29891752827692,2.17189206117311,3.47080958945003,3.47080958945003
"UGA",2008,0,0,0,NA,NA,NA,0,0,0,0,56.2582682050634,19.9851,100.33486567302,1.2724566456655,2.23975133840974,3.51220798407524,3.51220798407524
"UGA",2009,0,0,0,NA,NA,NA,0,0,0,0,47.0638780748379,8.5127,108.370183190604,1.37508672939007,2.46285043236365,3.83793716175372,3.83793716175372
"UGA",2010,0,0,0,NA,NA,NA,0,0,0,0,38.2692490371291,0.8815,90.970314265413,1.20826334740248,1.90384686894177,3.11211021634425,3.11211021634425
"UGA",2011,0,0,0,NA,NA,NA,0,0,0,0,39.7552255606122,0.8037,80.2263479594075,5.74523774419087,1.12817381744177,6.87341156163264,6.87341156163264
"UGA",2012,0,0,0,NA,NA,NA,0,0,0,0,43.5021371397314,0.6944,83.8730895359693,6.61880937018064,1.10642751669081,7.72523688687145,7.72523688687145
"UGA",2013,0,0,0,NA,NA,NA,0,0,0,0,43.1091548734687,5.4841,38.9903234021534,1.07267010214049,0.886734970078216,1.95940507221871,1.95940507221871
"UGA",2014,0,0,0,NA,NA,NA,0,0,0,0,36.0144010819085,6.16,38.3332006206083,2.11407660369841,0.604683661904989,2.7187602656034,2.7187602656034
"UGA",2015,0,0,0,NA,NA,NA,0,0,0,0,37.6892983324358,5.792,30.3935449340986,1.05985415174367,0.48170424939709,1.54155840114076,1.54155840114076
"UGA",2016,0,0,0,NA,NA,NA,0,0,0,0,31.2093620232119,4.9752,30.7077183687882,1.14300324387532,0.459348713405027,1.60235195728035,1.60235195728035
"UGA",2017,0,0,0,NA,NA,NA,0,0,0,0,36.8370529334101,4.0504,31.8562056100853,2.45925296695196,0.374878241048121,2.83413120800008,2.83413120800008
"UGA",2018,0,0,0,NA,NA,NA,0,0,0,0,36.6384055999567,4.1272,26.2243710321097,5.40337893135784,0.350411758566397,5.75379068992424,5.75379068992424
"UGA",2019,0,0,0,NA,NA,NA,0,0,0,0,39.3610539647435,6.7997,23.2022296078196,4.97635328996552,0.266865230610442,5.24321852057596,5.24321852057596
"UGA",2020,0,0,0,NA,NA,NA,0,0,0,0,37.0006923916369,6.7293,22.1033563422171,2.37578872053309,0.252231889793945,2.62802061032703,2.62802061032703
"UGA",2021,0,0,0,810,16.6666666666667,200,4,42,4,42,41.7136307424781,8.572,23.6012010395494,3.44411222230529,0.744614230461867,4.18872645276716,4.18872645276716
"UGA",2022,0,0,0,NA,NA,NA,0,0,0,0,34.5053019270937,8.1911,19.3925808858776,4.24312411159032,1.37573978710851,5.61886389869883,5.61886389869883
"UGA",2023,0,0,0,NA,NA,NA,0,0,0,0,33.3416963302219,2.393,19.4190099538259,2.96068890680383,1.45187874568621,4.41256765249004,4.41256765249004
"UGA",2024,0,0,0,NA,NA,NA,0,0,0,0,42.6527889088562,2.5276,16.96135260843,2.32497095855221,0.711051042553324,3.03602200110553,3.03602200110553
"UGA",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"ZMB",2002,0,0,0,NA,NA,NA,0,0,0,0,64.9164969990648,1.3728,8.00962727486297,1.79506605084816,59.3239690503369,61.1190351011851,61.1190351011851
"ZMB",2003,0,0,0,NA,NA,NA,0,0,0,0,62.3128446757629,1.2953,3.59953974676757,2.52218765663852,60.0262278586003,62.5484155152388,62.5484155152388
"ZMB",2004,0,0,0,547,14.5,174,0,88,0,88,70.8130749317722,1.8132,4.46591430694416,1.98338581633262,46.5515777026805,48.5349635190131,48.5349635190131
"ZMB",2004,0,0,0,547,4.92307692307692,64,0,88,0,88,70.8130749317722,1.8132,4.46591430694416,1.98338581633262,46.5515777026805,48.5349635190131,48.5349635190131
"ZMB",2005,0,0,0,NA,NA,NA,0,0,0,0,62.200282191364,4.364,10.4243305129052,0.844028120274815,67.4376806672762,68.281708787551,68.281708787551
"ZMB",2006,0,0,0,NA,NA,NA,0,0,0,0,57.8568188739027,18.8145,31.9785926444574,0.838501559249603,80.8375615687607,81.6760631280103,81.6760631280103
"ZMB",2007,0,0,0,NA,NA,NA,0,0,0,0,65.7714586909068,20.1526,39.7786520071578,0.475593312463412,78.115678057786,78.5912713702494,78.5912713702494
"ZMB",2008,0,0,0,594,10,120,0,15,0,15,59.4548891205874,22.0685,37.3035683405447,0.421744083665289,79.7857145794274,80.2074586630927,80.2074586630927
"ZMB",2009,0,0,0,NA,NA,NA,0,0,0,0,56.1213809555165,12.2543,51.9674899389065,0.486768260911491,78.5949410783729,79.0817093392844,79.0817093392844
"ZMB",2010,0,0,0,NA,NA,NA,0,0,0,0,67.9009190299719,26.6185,48.4586286539631,0.473192561204892,82.3283419185778,82.8015344797827,82.8015344797827
"ZMB",2011,0,0,0,NA,NA,NA,0,0,0,0,72.7954324384283,10.1419,44.6960083441316,0.562369702840533,78.5928539303859,79.1552236332264,79.1552236332264
"ZMB",2012,0,0,0,NA,NA,NA,0,0,0,0,75.367709855907,13.2862,49.2118641035973,1.31390015743446,69.6772640831742,70.9911642406087,70.9911642406087
"ZMB",2013,0,0,0,NA,NA,NA,0,0,0,0,80.4562410213373,11.2304,40.2456079103037,2.05442423414307,70.5950312224802,72.6494554566233,72.6494554566233
"ZMB",2014,0,0,0,NA,NA,NA,0,0,0,0,76.1934997276313,8.48,31.8981483317815,1.19101690281408,73.0113024824784,74.2023193852925,74.2023193852925
"ZMB",2015,0,0,0,NA,NA,NA,0,0,0,0,79.8652687573958,6.0028,24.1059303154785,1.55535306091139,74.7917338140349,76.3470868749463,76.3470868749463
"ZMB",2016,0,0,0,NA,NA,NA,0,0,0,0,73.958561254616,4.8332,14.932427982912,0.87637995732854,73.2307379852017,74.1071179425302,74.1071179425302
"ZMB",2017,0,0,0,NA,NA,NA,0,0,0,0,71.5856946542566,3.7924,8.77064357310276,0.918961664308822,79.5303550713286,80.4493167356374,80.4493167356374
"ZMB",2018,0,0,0,NA,NA,NA,0,0,0,0,74.8883695274665,2.5258,6.3748426196843,1.01571316093364,77.4606084696989,78.4763216306325,78.4763216306325
"ZMB",2019,0,0,0,NA,NA,NA,0,0,0,0,68.791204936096,2.855,4.92786160325023,1.36783558895875,74.58257510545,75.9504106944088,75.9504106944088
"ZMB",2020,0,0,0,NA,NA,NA,0,0,0,0,79.2068494095955,2.4711,4.07514672518242,1.73850401929445,78.8010057390337,80.5395097583282,80.5395097583282
"ZMB",2021,0,0,0,NA,NA,NA,0,0,0,0,86.2085111934645,5.2557,10.2209380297614,1.67696240024655,79.2520502689073,80.9290126691538,80.9290126691538
"ZMB",2022,0,0,0,838,20.2307692307692,263,24,99,24,99,69.2973154193203,9.5849,10.4405689268511,2.81611636018103,75.6024881567735,78.4186045169545,78.4186045169545
"ZMB",2022,0,0,0,838,6.71428571428571,94,24,99,24,99,69.2973154193203,9.5849,10.4405689268511,2.81611636018103,75.6024881567735,78.4186045169545,78.4186045169545
"ZMB",2023,0,0,0,NA,NA,NA,0,0,0,0,78.2418870451485,11.725,10.9131995443089,4.09782634161287,71.3565858556083,75.4544121972212,75.4544121972212
"ZMB",2024,0,0,0,NA,NA,NA,0,0,0,0,62.5348874064443,9.9308,14.5453908868032,2.72110717813148,72.9899534292382,75.7110606073697,75.7110606073697
"ZMB",2025,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
