"ISO3","Year","Arrangement Number","Key Code","Economic Descriptor","Description","rohstoff_desc","rohstoff_text","rohstoff_cond","stabil_desc","stabil_text","stabil_cond","sonstige_cond"
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Ministry of Finance to produce a manual setting out national parameters, shadow prices and conversion factors to be used in all economic project appraisals prior to admission into the Public Investment Plan.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","11. Other structural measures","Government to have issued a minimum of 1 million ID cards under the new national identification system.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","11. Other structural measures","Government to have issued a minimum of 3 million ID cards under the new national identification system.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","1. General government","Ministry of Finance to issue the charter of fiscal responsibility.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1. General government","Ministry of Finance to finalize the charter of fiscal responsibility",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1. General government","Development and publication of the Public Investment Management Guidelines and Procedures.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1. General government","Development and publication of the Public Investment Management Guidelines and Procedures.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1. General government","Present to Parliament the charter of fiscal responsibility.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1. General government","Present to Parliament the charter of fiscal responsibility.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to prepare an action plan to implement the recommendations on addressing tax exemptions that come out of the VAT gap analysis.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to eliminate the income tax exemption on income derived from agro-processing.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to eliminate the income tax exemption on income derived from agro-processing.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to present to cabinet within the budget framework paper an action plan to implement the recommendations on addressing tax exemptions that come out of the VAT gap analysis.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to eliminate exemptions on supply of specialized vehicles, plant and machinery, feasibility studies, engineering designs, consultancy services and civil works related to hydroelectric power, roads and bridges.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","Government to eliminate exemption from tax of interest earned on loans granted for the purpose of agriculture including farming, forestry, fish farming, bee keeping, animal husbandry or similar operations.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.1. Revenue measures, excluding trade policy","URA to register, assess, and collect revenue using the trading license regime in at least three municipalities.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.2. Revenue administration, including customs","Government to carry out a VAT gap analysis in consultation with IMF staff and to publish such analysis.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.2. Revenue administration, including customs","Government to carry out a VAT gap analysis in consultation with IMF staff and to publish such analysis.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.4. Combined expenditure and revenue measures","Ministry of Finance to issue regulations for implementation of the PFM bill.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.4. Combined expenditure and revenue measures","Ministry of Finance to finalize regulations for implementation of the PFM bill.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.4. Combined expenditure and revenue measures","Regulations for implementation of the PFM Act to become effective.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.4. Combined expenditure and revenue measures","Regulations for implementation of the PFM Act to become effective.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.4. Combined expenditure and revenue measures","Regulations for implementation of the PFM Act to become effective.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to submit to cabinet regular quarterly reports on unpaid bills of nine ministries based on data in the Commitment Control System (CCS) for the previous quarter of the fiscal year.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to submit to cabinet regular quarterly reports on unpaid bills of nine ministries based on data in the Commitment Control System (CCS) for the previous quarter of the fiscal year.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to submit to cabinet regular quarterly reports on unpaid bills of nine ministries based on data in the Commitment Control System (CCS) for the previous quarter of the fiscal year.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to submit to cabinet regular quarterly reports on unpaid bills of nine ministries based on data in the Commitment Control System (CCS) for the previous quarter of the fiscal year.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Government to complete the rollout of the IPPS to cover personnel management and payroll of all entities within central government.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Government to complete the rollout of the IPPS to cover personnel management and payroll of all entities within central government.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Government to complete the expansion of the treasury system (IFMS) to all of central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Government to complete the expansion of the treasury system (IFMS) to all of central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Government to start introducing a Treasury Single Account for IFMS related transactions, including for the Treasury General Accounts, salaries, and IFMS projects.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish quarterly reports signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a report signed by the PS/ST on the stock of domestic arrears of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to complete the second phase of the TSA introduction, by including donor accounts, and eliminating movements of cash by giving votes appropriate level of spending authority within cash limits consistent with the macroframework.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to complete the second phase of the TSA implementation and strengthen its design by converting to a TSA head and TSA subaccount structure. This would eliminate movements of cash by giving votes appropriate level of spending authority within cash limits consistent with the macro-framework.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to begin the third phase of TSA implementation by conducting a pilot exercise aimed at including donor-supported projects in the TSA.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to begin the third phase of TSA implementation by conducting a pilot exercise aimed at including donor-supported projects in the TSA.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to include 30 local governments in the TSA structure.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to introduce specific rules and controls on the intra-year use  and balances of the Uganda Consolidated Fund (UCF) and UCF/TSA and institutionalize those rules in a framework agreement with the BOU and in the charter of fiscal responsibility.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a semi-annual report signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a semi-annual report signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a semi-annual report signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","Ministry of Finance to publish a semi-annual report signed by the PS/ST on the stock of unpaid bills of all government entities contained in the central government votes.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","The Ministry of Finance should finalize, publish and disseminate the Appraisal User Manual to all Ministries, Departments and Agencies.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.6. Expenditure auditing, accounting, and financial controls","The Ministry of Finance should update and publish Development Committee guidelines to ensure compliance with the Appraisal User Manual.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Government to include in the Budget Framework Paper a status report of all ongoing PPP programs, including individual estimates of each project’s contingent liability.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to carry out the first stage of recapitalization of the Bank of Uganda with marketable securities to the amount stipulated by law.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Ministry of Finance to submit to cabinet amendments to the Bank of Uganda Act including a provision for capital adequacy of BoU as an adequate percent of monetary liabilities, as well as other provisions to support implementation of inflation targeting.",0,0,0,1,1,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.1. Central bank operations and reforms","Government to continue with annual recapitalizations of the Bank of Uganda with marketable securities to bring capital to the statutory level until amendments to the Bank of Uganda act come into force, on the basis of the BoU’s implementation of its commitment to contain operational and administrative costs.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","2.2. Central bank auditing, transparency, and financial controls","Ministry of Finance to establish a framework for following up and reporting on the implementation of the recommendations of valuefor-money audits conducted by the Auditor General’s office.",0,0,0,1,0,1,0
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","The Ministry of Finance, Planning and Economic Development (MoFPED) to strengthen the AML/CFT framework in line with the international standard, and to liaise with Parliament to ensure the following: (i) amending the AML Act to give the FIA the sole authority to appoint its own staff, and enable the FIA and supervisory bodies to provide international cooperation to their foreign counterparts; (ii) amending the Capital Markets Authority Act and Insurance Regulatory Act to give regulators adequate supervisory powers to monitor compliance with AML/CFT obligations; and (iii) providing the legal basis and procedural mechanisms for the freezing of terrorist assets under UNSCR 1267 and 1373.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","The Ministry of Finance, Planning and Economic Development (MoFPED) to strengthen the AML/CFT framework in line with the international standard, and to liaise with Parliament to ensure the following: (i) amending the AML Act to give the FIA the sole authority to appoint its own staff, and enable the FIA and supervisory bodies to provide international cooperation to their foreign counterparts; (ii) amending the Capital Markets Authority Act and Insurance Regulatory Act to give regulators adequate supervisory powers to monitor compliance with AML/CFT obligations; and (iii) providing the legal basis and procedural mechanisms for the freezing of terrorist assets under UNSCR 1267 and 1373.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Ministry of Finance to further strengthen the AML/CFT framework in line with the international standard by liaising with Parliament to amend the Anti-Terrorism Act to adequately criminalize the financing of terrorism.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Ministry of Finance and BoU to prepare and submit to Cabinet a policy to regulate mobile money banking.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Ministry of Finance to produce a manual setting out national parameters, shadow prices and conversion factors to be used in all economic project appraisals prior to admission into the Public Investment Plan.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","11. Other structural measures","Government to have issued a minimum of 1 million ID cards under the new national identification system.",0,0,0,0,0,0,1
"UGA",2013,702,"SB","11. Other structural measures","Government to have issued a minimum of 3 million ID cards under the new national identification system.",0,0,0,0,0,0,1
"UGA",2021,810,"PA","1.1. Revenue measures, excluding trade policy","Adoption by the Ministry of Finance and URA Commissioner of the Domestic Revenue Mobilization Strategy (DRMS) implementation plan with specific timeline and costing of tax policy and administration measures needed to achieve at least 0.5 percent of GDP per year starting from FY 21/22.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.5. Debt Management","Adoption by Parliament of a budget for FY 21/22 in line with the Fund-supported program, including programmed deficit target, a minimum of 0.5 percent of GDP in revenue measures, the arrears repayment strategy (as described in the MTFF), and appropriate reduction in the share of non-essential spending while increasing the share of social spending.",0,0,0,1,1,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the first annual tax expenditure statement for FY2019-20.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the independent audit report on expenditure arrears.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.8. Budget preparation (e.g., submission or approval)","Finalization and publication by the Ministry of Finance of a strategy to prevent further accumulation of expenditure arrears.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.6. Expenditure auditing, accounting, and financial controls","Publish a regulation introducing a strict sanction regime for officers responsible for unauthorized spending commitments, with clear personal penalties.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Adopt a tax expenditure framework and publish the annual tax expenditure statement.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Prepare and publish a medium-term fiscal framework which is aligned to the Government Finance Statistics Manual of 2014 (GFSM 2014) in budget documents.",0,0,0,1,1,1,0
"UGA",2021,810,"SB","1.8. Budget preparation (e.g., submission or approval)","Adopt a framework for tracking COVID-19 spending regardless of source of financing, including parastatals and other State-owned enterprises (e.g. UDB), and assign responsibility for tracking to MoFPED’s Budget Monitoring and Accountability Unit (BMAU) under the guidance of the Economic Response Unit (ERU).",0,0,0,1,1,1,0
"UGA",2021,810,"SB","1.8. Budget preparation (e.g., submission or approval)","Publish a quarterly report on unpaid invoices.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","2.1. Central bank operations and reforms","Prepare a service level agreement between the MoFPED and BoU regularizing availability of funds for debt servicing and introducing safeguards (limits, penalty interest rates) in credit provision.",0,0,0,1,1,1,0
"UGA",2021,810,"SB","2.2. Central bank auditing, transparency, and financial controls","Submit to Cabinet the amendments to the BoU Act to strengthen governance and autonomy, including for the dynamic recapitalization of the BoU, enhancements of the ELA and the resolution powers of the BoU.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","4.2. Other social sector reforms (e.g., social safety nets, health and education)","Prepare a unified registry of all social assistance programs.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","5. Public enterprise reform and pricing  (non financial sector)","Publish project selection criteria and a pipeline of projects that are ready for inclusion in the annual budget.",0,0,0,0,1,1,0
"UGA",2021,810,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Establishment of legal and regulatory mechanisms for timely access to accurate basic and beneficial ownership information for legal entities.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","11.4. Anti-corruption legislation/policy","Adoption through the Financial Intelligence Authority (and Ministry of Finance) of a regulation that requires financial institutions to identify and apply enhanced due diligence measures for domestic Politically-Exposed Persons.",0,0,0,0,0,0,1
"UGA",2021,810,"PA","1.1. Revenue measures, excluding trade policy","Adoption by the Ministry of Finance and URA Commissioner of the Domestic Revenue Mobilization Strategy (DRMS) implementation plan with specific timeline and costing of tax policy and administration measures needed to achieve at least 0.5 percent of GDP per year starting from FY 21/22.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.5. Debt Management","Adoption by Parliament of a budget for FY 21/22 in line with the Fund-supported program, including programmed deficit target, a minimum of 0.5 percent of GDP in revenue measures, the arrears repayment strategy (as described in the MTFF), and appropriate reduction in the share of non-essential spending while increasing the share of social spending.",0,0,0,1,1,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the first annual tax expenditure statement for FY2019-20.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the independent audit report on expenditure arrears.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the special COVID-19 expenditure audit for FY 20/21.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Specify expenditure and revenue measures put in place to reach the FY 21/22 fiscal target while preserving priority social spending, in consultation with Fund staff.",0,0,0,1,1,1,0
"UGA",2021,810,"PA","1.8. Budget preparation (e.g., submission or approval)","Finalization and publication by the Ministry of Finance of a strategy to prevent further accumulation of expenditure arrears.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.8. Budget preparation (e.g., submission or approval)","Publish the quarterly report on unpaid invoices.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","2. Central Bank","Finalize the service level agreement (SLA) between MOFPED and BOU regularizing availability of funds for debt servicing and introducing safeguards in credit provision",0,0,0,1,1,1,0
"UGA",2021,810,"PA","11.4. Anti-corruption legislation/policy","Adoption through the Financial Intelligence Authority (and Ministry of Finance) of a regulation that requires financial institutions to identify and apply enhanced due diligence measures for domestic PEPs.",0,0,0,0,0,0,1
"UGA",2021,810,"PA","11.4. Anti-corruption legislation/policy","Publication of beneficial ownership (BO) of companies awarded COVID-19-related procurement contracts.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","1.1. Revenue measures, excluding trade policy","Adopt a tax exemption rationalization plan applying criteria defined in the tax expenditure framework that would identify at least 0.1 percent of GDP in savings in FY 22/23 and 0.2 percent in subsequent years.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.3. Expenditure measures, including arrears clearance","Publish a Regulation introducing a strict sanction regime for officers responsible for unauthorized spending commitments, with clear personal penalties.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.6. Expenditure auditing, accounting, and financial controls","Publish a regulation introducing a strict sanction regime for officers responsible for unauthorized spending commitments, with clear personal penalties.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Adopt a tax expenditure framework and publish the annual tax expenditure statement.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Prepare and publish a medium-term fiscal framework which is aligned to the Government Finance Statistics Manual of 2014 (GFSM 2014) in budget documents.",0,0,0,1,1,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Issue treasury memoranda that explain how weaknesses raised by the FY 20/21 audit will be addressed.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","1.7. Fiscal transparency (publication, parliamentary oversight)","Adoption by Parliament of the Charter for Fiscal Responsibility, which sets a floor for the overall balance and sets a maximum level of the annual transfer from the Petroleum Fund to the Consolidated Fund.",0,1,1,1,1,1,0
"UGA",2021,810,"SB","1.8. Budget preparation (e.g., submission or approval)","Adopt a framework for tracking COVID-19 spending regardless of source of financing, including parastatals and other State-owned enterprises (e.g. UDB), and assign responsibility for tracking to MoFPED’s Budget Monitoring and Accountability Unit (BMAU) under the guidance of the Economic Response Unit (ERU).",0,0,0,1,1,1,0
"UGA",2021,810,"SB","1.8. Budget preparation (e.g., submission or approval)","Publish a quarterly report on unpaid invoices.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","2. Central Bank","Parliamentary adoption of the BoU Act amendments to strengthen governance and autonomy, including for the dynamic recapitalization of the BoU, enhancements of the ELA, and the resolution powers of the BoU.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","2. Central Bank","Issue implementing Regulations by September 2022 that will, inter alia, define proper fit and test criteria for bank shareholders.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","2.1. Central bank operations and reforms","Prepare a service level agreement between the MoFPED and BoU regularizing availability of funds for debt servicing and introducing safeguards (limits, penalty interest rates) in credit provision.",0,0,0,1,1,1,0
"UGA",2021,810,"SB","2.2. Central bank auditing, transparency, and financial controls","Submit to Cabinet the amendments to the BoU Act to strengthen governance and autonomy, including for the dynamic recapitalization of the BoU, enhancements of the ELA and the resolution powers of the BoU.",0,0,0,1,0,1,0
"UGA",2021,810,"SB","4.2. Other social sector reforms (e.g., social safety nets, health and education)","Prepare a unified registry of all social assistance programs.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","4.2. Other social sector reforms (e.g., social safety nets, health and education)","Prepare a unified registry of all social assistance programs.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","5. Public enterprise reform and pricing  (non financial sector)","Publish project selection criteria and a pipeline of projects that are ready for inclusion in the annual budget.",0,0,0,0,1,1,0
"UGA",2021,810,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Establishment of legal and regulatory mechanisms for timely access to accurate basic and beneficial ownership information for legal entities.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Establishment of legal and regulatory mechanisms for timely access to accurate basic and beneficial ownership information for legal entities.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Expand Credit Bureau Coverage by adopting amendments to the credit reference bureau.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","6.1. Financial sector legal reforms, regulation, and supervision","Development and implementation of tools for riskbased AML/CFT supervision of the financial sector.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","11.4. Anti-corruption legislation/policy","Adoption through the Financial Intelligence Authority (and Ministry of Finance) of a regulation that requires financial institutions to identify and apply enhanced due diligence measures for domestic Politically-Exposed Persons.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","11.4. Anti-corruption legislation/policy","Adoption of IGG regulations to lower the barriers to AD access and to enforce the requirement to declare the assets of spouses, children and owned beneficially.",0,0,0,0,0,0,1
"UGA",2021,810,"SB","11.4. Anti-corruption legislation/policy","Establishment of legal and regulatory mechanisms for timely access to accurate basic and beneficial ownership information for legal entities.",0,0,0,0,0,0,1
"UGA",2021,810,"PA","1.1. Revenue measures, excluding trade policy","Adoption by the Ministry of Finance and URA Commissioner of the Domestic Revenue Mobilization Strategy (DRMS) implementation plan with specific timeline and costing of tax policy and administration measures needed to achieve at least 0.5 percent of GDP per year starting from FY 21/22.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.5. Debt Management","Adoption by Parliament of a budget for FY 21/22 in line with the Fund-supported program, including programmed deficit target, a minimum of 0.5 percent of GDP in revenue measures, the arrears repayment strategy (as described in the MTFF), and appropriate reduction in the share of non-essential spending while increasing the share of social spending.",0,0,0,1,1,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the first annual tax expenditure statement for FY2019-20.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the independent audit report on expenditure arrears.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Publish the special COVID-19 expenditure audit for FY 20/21.",0,0,0,1,0,1,0
"UGA",2021,810,"PA","1.7. Fiscal transparency (publication, parliamentary oversight)","Specify expenditure and revenue measures put in place to reach the FY 21/22 fiscal target while preserving priority social spending, in consultation with Fund staff.",0,0,0,1,1,1,0
