"ISO3","Year","total_cond","rohstoff_cond","stabil_cond","sonstige_cond","avgcondtype_all","rohstoff_cond_share","stabil_cond_share","FuelExportPct","MineralExportPct","XDebtGNI","DebtServGNI","ResXDebt","unsc","unsc_t1","unsc3","resource_dep","Rohstoffabhängigkeit","region"
"STP",2024,152,50,107,31,1.03289473684211,0.328947368421053,0.703947368421053,NA,NA,44.2789124818003,2.435,18.0105142266124,0,0,0,NA,NA,"SSA"
"SUR",2016,27,3,20,4,0.851851851851852,0.111111111111111,0.740740740740741,NA,0.125610426672316,NA,10.9068,12.863981294657,0,0,0,NA,NA,"LAC"
"SUR",2021,768,52,529,239,0.756510416666667,0.0677083333333333,0.688802083333333,3.32497522013282,0.760178456916599,NA,12.2623,23.9708210484945,0,0,0,4.08515367704942,4.08515367704942,"LAC"
"SYC",2008,42,0,34,8,0.80952380952381,0,0.80952380952381,0.00387831635301445,0.00644599682818596,208.842968505327,NA,NA,0,0,0,0.0103243131812004,0.0103243131812004,"SSA"
"SYC",2009,228,37,149,45,0.815789473684211,0.162280701754386,0.653508771929825,0.0564994412706798,0.00399654587486714,221.933825358009,NA,NA,0,0,0,0.0604959871455469,0.0604959871455469,"SSA"
"SYC",2014,130,0,61,69,0.469230769230769,0,0.469230769230769,0.00217217284401373,0.0111489055716854,213.354469426486,NA,NA,0,0,0,0.0133210784156991,0.0133210784156991,"SSA"
"SYC",2017,62,0,21,41,0.338709677419355,0,0.338709677419355,0.00647778733484981,0.265276042802722,197.442236417869,NA,NA,0,0,0,0.271753830137572,0.271753830137572,"SSA"
"SYC",2021,90,0,57,33,0.633333333333333,0,0.633333333333333,0.00229167892575641,0.623680740993814,183.77081501466,NA,NA,0,0,0,0.62597241991957,0.62597241991957,"SSA"
"SYC",2023,113,7,58,48,0.575221238938053,0.0619469026548673,0.513274336283186,0,11.6900044741911,183.842116553333,NA,NA,0,0,0,11.6900044741911,11.6900044741911,"SSA"
"TCD",2005,11,2,9,2,1,0.181818181818182,0.818181818181818,NA,NA,77.577493649797,0.6742,14.1921927166536,0,0,0,NA,NA,"SSA"
"TCD",2014,50,12,49,1,1.22,0.24,0.98,NA,NA,40.8116269859319,0.1245,28.8885256133525,1,0,1,NA,NA,"SSA"
"TCD",2017,162,24,118,44,0.876543209876543,0.148148148148148,0.728395061728395,NA,NA,43.2900613852468,0.8866,0.273834400477199,0,0,0,NA,NA,"SSA"
"TCD",2021,45,11,43,1,1.2,0.244444444444444,0.955555555555556,NA,NA,43.9465041015895,0.8212,5.90215797431901,0,0,0,NA,NA,"SSA"
"TCD",2025,21,4,18,3,1.04761904761905,0.19047619047619,0.857142857142857,NA,NA,46.1321498031281,NA,NA,0,0,0,NA,NA,"SSA"
"TGO",2008,161,32,95,34,0.788819875776398,0.198757763975155,0.590062111801242,7.3944656246369,18.3558829810484,62.3076674472105,6.5845,NA,0,0,0,25.7503486056853,25.7503486056853,"SSA"
"TGO",2017,230,12,151,67,0.708695652173913,0.0521739130434783,0.656521739130435,8.28761016730883,8.63388209198161,58.2088602526732,16.3859,NA,0,0,0,16.9214922592904,16.9214922592904,"SSA"
"TGO",2024,47,1,35,12,0.765957446808511,0.0212765957446809,0.74468085106383,1.82642001645616,20.7477406306692,NA,3.402,NA,0,0,0,22.5741606471254,22.5741606471254,"SSA"
"TJK",2002,260,92,161,52,0.973076923076923,0.353846153846154,0.619230769230769,NA,NA,138.6839688324,4.7784,7.13613284841378,0,0,0,NA,NA,"ECA"
"TJK",2009,218,0,173,45,0.793577981651376,0,0.793577981651376,NA,NA,85.9781370434108,2.7867,9.5618304896345,0,0,0,NA,NA,"ECA"
"TJK",2024,95,8,60,31,0.715789473684211,0.0842105263157895,0.631578947368421,NA,NA,59.0899316296485,12.4853,52.0350541720444,0,0,0,NA,NA,"ECA"
"TUN",2013,271,33,128,110,0.59409594095941,0.121771217712177,0.472324723247232,15.2132858501248,1.49740188611581,98.9549566862038,25.0238,28.7486211611694,0,0,0,16.7106877362406,16.7106877362406,"MENA"
"TUN",2016,324,29,145,173,0.537037037037037,0.0895061728395062,0.447530864197531,5.6449759317471,1.62468650036307,87.0926643641466,22.6706,20.7845127192957,0,0,0,7.26966243211017,7.26966243211017,"MENA"
"TUR",2005,331,15,143,175,0.477341389728097,0.0453172205438066,0.43202416918429,3.59438376037657,2.46801961858388,46.3088308846211,24.4383,29.4484928983493,0,0,0,6.06240337896045,6.06240337896045,"ECA"
"TZA",2000,290,21,184,106,0.706896551724138,0.0724137931034483,0.63448275862069,NA,NA,NA,NA,NA,0,0,0,NA,NA,"SSA"
"TZA",2003,188,16,133,54,0.792553191489362,0.0851063829787234,0.707446808510638,0.0582492548746596,6.17005787028101,30.4488358249326,11.2623,27.8299260045952,0,0,0,6.22830712515567,6.22830712515567,"SSA"
"TZA",2007,206,15,114,77,0.62621359223301,0.0728155339805825,0.553398058252427,0.644600677919283,12.6269052492145,48.0583947796554,20.5594,57.2468510771602,0,1,1,13.2715059271338,13.2715059271338,"SSA"
"TZA",2010,194,35,103,74,0.711340206185567,0.180412371134021,0.530927835051546,1.90135698578723,25.4274314948111,47.6404394295683,15.5367,43.6750348214826,0,0,0,27.3287884805983,27.3287884805983,"SSA"
"TZA",2012,39,11,25,3,0.923076923076923,0.282051282051282,0.641025641025641,1.25025665065363,16.2993206590418,54.3689490815138,17.2574,33.6235105791728,0,0,0,17.5495773096954,17.5495773096954,"SSA"
"TZA",2014,204,8,196,8,1,0.0392156862745098,0.96078431372549,1.67367486325445,13.3403283009553,45.3560223433065,11.593,26.7848466467843,0,0,0,15.0140031642097,15.0140031642097,"SSA"
"TZA",2022,131,3,94,37,0.740458015267176,0.0229007633587786,0.717557251908397,3.08582937747335,5.47998490709586,35.0034517101994,14.6731,NA,0,0,0,8.56581428456921,8.56581428456921,"SSA"
"UGA",2002,247,10,164,73,0.704453441295547,0.0404858299595142,0.663967611336032,3.63329549166036,1.81303780824033,36.2777941561831,3.9426,23.2351513193553,0,0,0,5.44633329990069,5.44633329990069,"SSA"
"UGA",2006,159,14,71,82,0.534591194968553,0.0880503144654088,0.446540880503145,4.38781819523582,2.11282581613079,43.6332857896204,11.3837,139.223757346745,0,0,0,6.50064401136661,6.50064401136661,"SSA"
"UGA",2010,252,4,216,36,0.873015873015873,0.0158730158730159,0.857142857142857,1.20826334740248,1.90384686894177,38.2692490371291,0.8815,90.970314265413,1,1,1,3.11211021634425,3.11211021634425,"SSA"
"UGA",2013,450,0,423,27,0.94,0,0.94,1.07267010214049,0.886734970078216,43.1091548734687,5.4841,38.9903234021534,0,0,0,1.95940507221871,1.95940507221871,"SSA"
"UGA",2021,200,4,124,76,0.64,0.02,0.62,3.44411222230529,0.744614230461867,41.7136307424781,8.572,23.6012010395494,0,0,0,4.18872645276716,4.18872645276716,"SSA"
"UKR",2004,11,1,7,4,0.727272727272727,0.0909090909090909,0.636363636363636,10.4198172781886,6.20671410904734,109.981708544962,32.5137,30.2665466409778,0,0,0,16.6265313872359,16.6265313872359,"ECA"
"UKR",2008,89,2,44,43,0.51685393258427,0.0224719101123595,0.49438202247191,6.13750401903014,6.82167565134447,94.1718921417534,20.7346,31.6946136764801,0,0,0,12.9591796703746,12.9591796703746,"ECA"
"UKR",2010,39,5,15,19,0.512820512820513,0.128205128205128,0.384615384615385,7.11920021246899,8.12828542400859,95.72973045329,21.8939,27.7621136781293,0,0,0,15.2474856364776,15.2474856364776,"ECA"
"UKR",2014,52,6,30,18,0.692307692307692,0.115384615384615,0.576923076923077,3.73321431712067,9.69361702554444,100.691782483624,17.7736,5.90549930427595,0,0,0,13.4268313426651,13.4268313426651,"ECA"
"UKR",2015,174,50,61,70,0.637931034482759,0.28735632183908,0.350574712643678,1.27997250942501,9.38171392918825,107.806616298156,16.8792,11.2181022873202,0,0,0,10.6616864386133,10.6616864386133,"ECA"
"UKR",2018,11,2,3,6,0.454545454545455,0.181818181818182,0.272727272727273,1.81962240086264,9.38430227414885,99.1998150718675,17.2478,16.9850637975905,0,1,1,11.2039246750115,11.2039246750115,"ECA"
"UKR",2020,48,6,14,28,0.416666666666667,0.125,0.291666666666667,1.12836959729539,11.0877422634527,79.1564523761815,18.1068,21.8413289152456,0,0,0,12.2161118607481,12.2161118607481,"ECA"
"UKR",2023,464,43,257,181,0.646551724137931,0.0926724137931035,0.553879310344828,1.08400725933861,5.98222472007035,77.5096141935657,11.7976,22.6327453767898,0,0,0,7.06623197940896,7.06623197940896,"ECA"
"UKR",2026,15,3,11,4,0.933333333333333,0.2,0.733333333333333,NA,NA,NA,NA,NA,0,0,0,NA,NA,"ECA"
"URY",2002,412,21,96,295,0.283980582524272,0.0509708737864078,0.233009708737864,0.792127333951963,0.451206613411574,40.02906730756,NA,NA,0,0,0,1.24333394736354,1.24333394736354,"LAC"
"URY",2005,189,0,101,88,0.534391534391534,0,0.534391534391534,4.73090812106706,0.515169701998772,58.8776963255774,NA,NA,0,0,0,5.24607782306583,5.24607782306583,"LAC"
"YEM",2010,5,2,4,0,1.2,0.4,0.8,91.4220414145968,0.163699927451738,64.3856367797178,1.9093,91.3010827173345,0,0,0,91.5857413420485,91.5857413420485,"MENA"
"YEM",2014,29,5,20,5,0.862068965517241,0.172413793103448,0.689655172413793,69.6394754134209,0.66927520794855,48.2430405122774,4.0861,56.4213885288526,0,0,0,70.3087506213694,70.3087506213694,"MENA"
"ZMB",2004,238,18,176,62,0.815126050420168,0.0756302521008403,0.739495798319328,1.98338581633262,46.5515777026805,70.8130749317722,1.8132,4.46591430694416,0,0,0,48.5349635190131,48.5349635190131,"SSA"
"ZMB",2008,120,11,72,37,0.691666666666667,0.0916666666666667,0.6,0.421744083665289,79.7857145794274,59.4548891205874,22.0685,37.3035683405447,0,0,0,80.2074586630927,80.2074586630927,"SSA"
"ZMB",2022,357,43,286,53,0.92156862745098,0.120448179271709,0.801120448179272,2.81611636018103,75.6024881567735,69.2973154193203,9.5849,10.4405689268511,0,0,0,78.4186045169545,78.4186045169545,"SSA"
