"ISO3","year","unsc","unsc_t1","unsc3"
"GRC",1980,0,0,0
"GTM",1980,0,0,0
"GIN",1980,0,0,0
"GNB",1980,0,0,0
"GUY",1980,0,0,0
"HND",1980,0,0,0
"HUN",1980,0,0,0
"IND",1980,0,0,0
"IDN",1980,0,0,0
"IRQ",1980,0,0,0
"IRL",1980,0,0,0
"ITA",1980,0,0,0
"JAM",1980,1,1,1
"JPN",1980,0,0,0
"JOR",1980,0,0,0
"KAZ",1980,0,0,0
"KEN",1980,0,0,0
"KWT",1980,0,1,1
"LVA",1980,0,0,0
"LBN",1980,0,0,0
"LBR",1980,0,0,0
"LBY",1980,0,0,0
"LTU",1980,0,0,0
"LUX",1980,0,0,0
"MDG",1980,0,0,0
"MYS",1980,0,0,0
"MLI",1980,0,0,0
"MLT",1980,0,0,0
"MRT",1980,0,0,0
"MUS",1980,0,0,0
"MEX",1980,1,0,1
"MAR",1980,0,0,0
"MOZ",1980,0,0,0
"NAM",1980,0,0,0
"NPL",1980,0,0,0
"NLD",1980,0,0,0
"NZL",1980,0,0,0
"NIC",1980,0,0,0
"NER",1980,1,0,1
"NGA",1980,0,1,1
"NOR",1980,1,1,1
"OMN",1980,0,0,0
"PAK",1980,0,0,0
"PAN",1980,0,0,0
"PRY",1980,0,0,0
"PER",1980,0,0,0
"PHL",1980,1,0,1
"POL",1980,0,0,0
"PRT",1980,1,1,1
"QAT",1980,0,0,0
"ROU",1980,0,0,0
"RUS",1980,0,0,0
"RWA",1980,0,0,0
"SEN",1980,0,0,0
"SLE",1980,0,0,0
"SGP",1980,0,0,0
"SVN",1980,0,0,0
"ZAF",1980,0,0,0
"ESP",1980,0,0,0
"LKA",1980,0,0,0
"SDN",1980,0,0,0
"SWE",1980,0,0,0
"CHE",1980,0,0,0
"SYR",1980,0,0,0
"THA",1980,0,0,0
"TGO",1980,0,0,0
"TTO",1980,0,0,0
"TUN",1980,1,0,1
"UGA",1980,0,0,0
"UKR",1980,0,0,0
"ARE",1980,0,0,0
"URY",1980,0,0,0
"VNM",1980,0,0,0
"ZMB",1980,1,1,1
"ZWE",1980,0,0,0
"ALB",1981,0,0,0
"DZA",1981,0,0,0
"AGO",1981,0,0,0
"ARG",1981,0,0,0
"AUS",1981,0,0,0
"AUT",1981,0,0,0
"AZE",1981,0,0,0
"BHR",1981,0,0,0
"BGD",1981,0,1,1
"BLR",1981,0,0,0
"BEL",1981,0,0,0
"BEN",1981,0,0,0
"BIH",1981,0,0,0
"BWA",1981,0,0,0
"BRA",1981,0,0,0
"BGR",1981,0,0,0
"BFA",1981,0,0,0
"BDI",1981,0,0,0
"CPV",1981,0,0,0
"CMR",1981,0,0,0
"CAN",1981,0,0,0
"TCD",1981,0,0,0
"CHL",1981,0,0,0
"CHN",1981,1,1,1
"COL",1981,0,0,0
"CRI",1981,0,0,0
"HRV",1981,0,0,0
"CUB",1981,0,0,0
"CZE",1981,0,0,0
"DNK",1981,0,0,0
"DJI",1981,0,0,0
"DOM",1981,0,0,0
"ECU",1981,0,0,0
"GNQ",1981,0,0,0
"EST",1981,0,0,0
"ETH",1981,0,0,0
"FIN",1981,0,0,0
"FRA",1981,1,1,1
"GAB",1981,0,0,0
"DEU",1981,0,0,0
"GHA",1981,0,0,0
"GRC",1981,0,0,0
"GTM",1981,0,0,0
"GIN",1981,0,0,0
"GNB",1981,0,0,0
"GUY",1981,0,0,0
"HND",1981,0,0,0
"HUN",1981,0,0,0
"IND",1981,0,0,0
"IDN",1981,0,0,0
"IRQ",1981,0,0,0
"IRL",1981,1,0,1
"ITA",1981,0,0,0
"JAM",1981,0,1,1
"JPN",1981,1,0,1
"JOR",1981,0,0,0
"KAZ",1981,0,0,0
"KEN",1981,0,0,0
"KWT",1981,0,0,0
"LVA",1981,0,0,0
"LBN",1981,0,0,0
"LBR",1981,0,0,0
"LBY",1981,0,0,0
"LTU",1981,0,0,0
"LUX",1981,0,0,0
"MDG",1981,0,0,0
"MYS",1981,0,0,0
"MLI",1981,0,0,0
"MLT",1981,0,0,0
"MRT",1981,0,0,0
"MUS",1981,0,0,0
"MEX",1981,1,1,1
"MAR",1981,0,0,0
"MOZ",1981,0,0,0
"NAM",1981,0,0,0
"NPL",1981,0,0,0
"NLD",1981,0,0,0
"NZL",1981,0,0,0
"NIC",1981,0,0,0
"NER",1981,1,1,1
"NGA",1981,0,0,0
"NOR",1981,0,1,1
"OMN",1981,0,0,0
"PAK",1981,0,0,0
"PAN",1981,1,0,1
"PRY",1981,0,0,0
"PER",1981,0,0,0
"PHL",1981,1,1,1
"POL",1981,0,0,0
"PRT",1981,0,1,1
"QAT",1981,0,0,0
"ROU",1981,0,0,0
"RUS",1981,0,0,0
"RWA",1981,0,0,0
"SEN",1981,0,0,0
"SLE",1981,0,0,0
"SGP",1981,0,0,0
"SVN",1981,0,0,0
"ZAF",1981,0,0,0
"ESP",1981,1,0,1
"LKA",1981,0,0,0
"SDN",1981,0,0,0
"SWE",1981,0,0,0
"CHE",1981,0,0,0
"SYR",1981,0,0,0
"THA",1981,0,0,0
"TGO",1981,0,0,0
"TTO",1981,0,0,0
"TUN",1981,1,1,1
"UGA",1981,1,0,1
"UKR",1981,0,0,0
"ARE",1981,0,0,0
"URY",1981,0,0,0
"VNM",1981,0,0,0
"ZMB",1981,0,1,1
"ZWE",1981,0,0,0
"ALB",1982,0,0,0
"DZA",1982,0,0,0
"AGO",1982,0,0,0
"ARG",1982,0,0,0
"AUS",1982,0,0,0
"AUT",1982,0,0,0
"AZE",1982,0,0,0
"BHR",1982,0,0,0
"BGD",1982,0,0,0
"BLR",1982,0,0,0
"BEL",1982,0,0,0
"BEN",1982,0,0,0
"BIH",1982,0,0,0
"BWA",1982,0,0,0
"BRA",1982,0,0,0
"BGR",1982,0,0,0
"BFA",1982,0,0,0
"BDI",1982,0,0,0
"CPV",1982,0,0,0
"CMR",1982,0,0,0
"CAN",1982,0,0,0
"TCD",1982,0,0,0
"CHL",1982,0,0,0
"CHN",1982,1,1,1
"COL",1982,0,0,0
"CRI",1982,0,0,0
"HRV",1982,0,0,0
"CUB",1982,0,0,0
"CZE",1982,0,0,0
"DNK",1982,0,0,0
"DJI",1982,0,0,0
"DOM",1982,0,0,0
"ECU",1982,0,0,0
"GNQ",1982,0,0,0
"EST",1982,0,0,0
"ETH",1982,0,0,0
"FIN",1982,0,0,0
"FRA",1982,1,1,1
"GAB",1982,0,0,0
"DEU",1982,0,0,0
"GHA",1982,0,0,0
"GRC",1982,0,0,0
"GTM",1982,0,0,0
"GIN",1982,0,0,0
"GNB",1982,0,0,0
"GUY",1982,1,0,1
"HND",1982,0,0,0
"HUN",1982,0,0,0
"IND",1982,0,0,0
"IDN",1982,0,0,0
"IRQ",1982,0,0,0
"IRL",1982,1,1,1
"ITA",1982,0,0,0
"JAM",1982,0,0,0
"JPN",1982,1,1,1
"JOR",1982,1,0,1
"KAZ",1982,0,0,0
"KEN",1982,0,0,0
"KWT",1982,0,0,0
"LVA",1982,0,0,0
"LBN",1982,0,0,0
"LBR",1982,0,0,0
"LBY",1982,0,0,0
"LTU",1982,0,0,0
"LUX",1982,0,0,0
"MDG",1982,0,0,0
"MYS",1982,0,0,0
"MLI",1982,0,0,0
"MLT",1982,0,0,0
"MRT",1982,0,0,0
"MUS",1982,0,0,0
"MEX",1982,0,1,1
"MAR",1982,0,0,0
"MOZ",1982,0,0,0
"NAM",1982,0,0,0
"NPL",1982,0,0,0
"NLD",1982,0,0,0
"NZL",1982,0,0,0
"NIC",1982,0,0,0
"NER",1982,0,1,1
"NGA",1982,0,0,0
"NOR",1982,0,0,0
"OMN",1982,0,0,0
"PAK",1982,0,0,0
"PAN",1982,1,1,1
"PRY",1982,0,0,0
"PER",1982,0,0,0
"PHL",1982,0,1,1
"POL",1982,1,0,1
"PRT",1982,0,0,0
"QAT",1982,0,0,0
"ROU",1982,0,0,0
"RUS",1982,0,0,0
"RWA",1982,0,0,0
"SEN",1982,0,0,0
"SLE",1982,0,0,0
"SGP",1982,0,0,0
"SVN",1982,0,0,0
"ZAF",1982,0,0,0
"ESP",1982,1,1,1
"LKA",1982,0,0,0
"SDN",1982,0,0,0
"SWE",1982,0,0,0
"CHE",1982,0,0,0
"SYR",1982,0,0,0
"THA",1982,0,0,0
"TGO",1982,1,0,1
"TTO",1982,0,0,0
"TUN",1982,0,1,1
"UGA",1982,1,1,1
"UKR",1982,0,0,0
"ARE",1982,0,0,0
"URY",1982,0,0,0
"VNM",1982,0,0,0
"ZMB",1982,0,0,0
"ZWE",1982,0,0,0
"ALB",1983,0,0,0
"DZA",1983,0,0,0
"AGO",1983,0,0,0
"ARG",1983,0,0,0
"AUS",1983,0,0,0
"AUT",1983,0,0,0
"AZE",1983,0,0,0
"BHR",1983,0,0,0
"BGD",1983,0,0,0
"BLR",1983,0,0,0
"BEL",1983,0,0,0
"BEN",1983,0,0,0
"BIH",1983,0,0,0
"BWA",1983,0,0,0
"BRA",1983,0,0,0
"BGR",1983,0,0,0
"BFA",1983,0,0,0
"BDI",1983,0,0,0
"CPV",1983,0,0,0
"CMR",1983,0,0,0
"CAN",1983,0,0,0
"TCD",1983,0,0,0
"CHL",1983,0,0,0
"CHN",1983,1,1,1
"COL",1983,0,0,0
"CRI",1983,0,0,0
"HRV",1983,0,0,0
"CUB",1983,0,0,0
"CZE",1983,0,0,0
"DNK",1983,0,0,0
"DJI",1983,0,0,0
"DOM",1983,0,0,0
"ECU",1983,0,0,0
"GNQ",1983,0,0,0
"EST",1983,0,0,0
"ETH",1983,0,0,0
"FIN",1983,0,0,0
"FRA",1983,1,1,1
"GAB",1983,0,0,0
"DEU",1983,0,0,0
"GHA",1983,0,0,0
"GRC",1983,0,0,0
"GTM",1983,0,0,0
"GIN",1983,0,0,0
"GNB",1983,0,0,0
"GUY",1983,1,1,1
"HND",1983,0,0,0
"HUN",1983,0,0,0
"IND",1983,0,0,0
"IDN",1983,0,0,0
"IRQ",1983,0,0,0
"IRL",1983,0,1,1
"ITA",1983,0,0,0
"JAM",1983,0,0,0
"JPN",1983,0,1,1
"JOR",1983,1,1,1
"KAZ",1983,0,0,0
"KEN",1983,0,0,0
"KWT",1983,0,0,0
"LVA",1983,0,0,0
"LBN",1983,0,0,0
"LBR",1983,0,0,0
"LBY",1983,0,0,0
"LTU",1983,0,0,0
"LUX",1983,0,0,0
"MDG",1983,0,0,0
"MYS",1983,0,0,0
"MLI",1983,0,0,0
"MLT",1983,1,0,1
"MRT",1983,0,0,0
"MUS",1983,0,0,0
"MEX",1983,0,0,0
"MAR",1983,0,0,0
"MOZ",1983,0,0,0
"NAM",1983,0,0,0
"NPL",1983,0,0,0
"NLD",1983,1,0,1
"NZL",1983,0,0,0
"NIC",1983,1,0,1
"NER",1983,0,0,0
"NGA",1983,0,0,0
"NOR",1983,0,0,0
"OMN",1983,0,0,0
"PAK",1983,1,0,1
"PAN",1983,0,1,1
"PRY",1983,0,0,0
"PER",1983,0,0,0
"PHL",1983,0,0,0
"POL",1983,1,1,1
"PRT",1983,0,0,0
"QAT",1983,0,0,0
"ROU",1983,0,0,0
"RUS",1983,0,0,0
"RWA",1983,0,0,0
"SEN",1983,0,0,0
"SLE",1983,0,0,0
"SGP",1983,0,0,0
"SVN",1983,0,0,0
"ZAF",1983,0,0,0
"ESP",1983,0,1,1
"LKA",1983,0,0,0
"SDN",1983,0,0,0
"SWE",1983,0,0,0
"CHE",1983,0,0,0
"SYR",1983,0,0,0
"THA",1983,0,0,0
"TGO",1983,1,1,1
"TTO",1983,0,0,0
"TUN",1983,0,0,0
"UGA",1983,0,1,1
"UKR",1983,0,0,0
"ARE",1983,0,0,0
"URY",1983,0,0,0
"VNM",1983,0,0,0
"ZMB",1983,0,0,0
"ZWE",1983,1,0,1
"ALB",1984,0,0,0
"DZA",1984,0,0,0
"AGO",1984,0,0,0
"ARG",1984,0,0,0
"AUS",1984,0,0,0
"AUT",1984,0,0,0
"AZE",1984,0,0,0
"BHR",1984,0,0,0
"BGD",1984,0,0,0
"BLR",1984,0,0,0
"BEL",1984,0,0,0
"BEN",1984,0,0,0
"BIH",1984,0,0,0
"BWA",1984,0,0,0
"BRA",1984,0,0,0
"BGR",1984,0,0,0
"BFA",1984,1,0,1
"BDI",1984,0,0,0
"CPV",1984,0,0,0
"CMR",1984,0,0,0
"CAN",1984,0,0,0
"TCD",1984,0,0,0
"CHL",1984,0,0,0
"CHN",1984,1,1,1
"COL",1984,0,0,0
"CRI",1984,0,0,0
"HRV",1984,0,0,0
"CUB",1984,0,0,0
"CZE",1984,0,0,0
"DNK",1984,0,0,0
"DJI",1984,0,0,0
"DOM",1984,0,0,0
"ECU",1984,0,0,0
"GNQ",1984,0,0,0
"EST",1984,0,0,0
"ETH",1984,0,0,0
"FIN",1984,0,0,0
"FRA",1984,1,1,1
"GAB",1984,0,0,0
"DEU",1984,0,0,0
"GHA",1984,0,0,0
"GRC",1984,0,0,0
"GTM",1984,0,0,0
"GIN",1984,0,0,0
"GNB",1984,0,0,0
"GUY",1984,0,1,1
"HND",1984,0,0,0
"HUN",1984,0,0,0
"IND",1984,1,0,1
"IDN",1984,0,0,0
"IRQ",1984,0,0,0
"IRL",1984,0,0,0
"ITA",1984,0,0,0
"JAM",1984,0,0,0
"JPN",1984,0,0,0
"JOR",1984,0,1,1
"KAZ",1984,0,0,0
"KEN",1984,0,0,0
"KWT",1984,0,0,0
"LVA",1984,0,0,0
"LBN",1984,0,0,0
"LBR",1984,0,0,0
"LBY",1984,0,0,0
"LTU",1984,0,0,0
"LUX",1984,0,0,0
"MDG",1984,0,0,0
"MYS",1984,0,0,0
"MLI",1984,0,0,0
"MLT",1984,1,1,1
"MRT",1984,0,0,0
"MUS",1984,0,0,0
"MEX",1984,0,0,0
"MAR",1984,0,0,0
"MOZ",1984,0,0,0
"NAM",1984,0,0,0
"NPL",1984,0,0,0
"NLD",1984,1,1,1
"NZL",1984,0,0,0
"NIC",1984,1,1,1
"NER",1984,0,0,0
"NGA",1984,0,0,0
"NOR",1984,0,0,0
"OMN",1984,0,0,0
"PAK",1984,1,1,1
"PAN",1984,0,0,0
"PRY",1984,0,0,0
"PER",1984,1,0,1
"PHL",1984,0,0,0
"POL",1984,0,1,1
"PRT",1984,0,0,0
"QAT",1984,0,0,0
"ROU",1984,0,0,0
"RUS",1984,0,0,0
"RWA",1984,0,0,0
"SEN",1984,0,0,0
"SLE",1984,0,0,0
"SGP",1984,0,0,0
"SVN",1984,0,0,0
"ZAF",1984,0,0,0
"ESP",1984,0,0,0
"LKA",1984,0,0,0
"SDN",1984,0,0,0
"SWE",1984,0,0,0
"CHE",1984,0,0,0
"SYR",1984,0,0,0
"THA",1984,0,0,0
"TGO",1984,0,1,1
"TTO",1984,0,0,0
"TUN",1984,0,0,0
"UGA",1984,0,0,0
"UKR",1984,0,0,0
"ARE",1984,0,0,0
"URY",1984,0,0,0
"VNM",1984,0,0,0
"ZMB",1984,0,0,0
"ZWE",1984,1,1,1
"ALB",1985,0,0,0
"DZA",1985,0,0,0
"AGO",1985,0,0,0
"ARG",1985,0,0,0
"AUS",1985,1,0,1
"AUT",1985,0,0,0
"AZE",1985,0,0,0
"BHR",1985,0,0,0
"BGD",1985,0,0,0
"BLR",1985,0,0,0
"BEL",1985,0,0,0
"BEN",1985,0,0,0
"BIH",1985,0,0,0
"BWA",1985,0,0,0
"BRA",1985,0,0,0
"BGR",1985,0,0,0
"BFA",1985,1,1,1
"BDI",1985,0,0,0
"CPV",1985,0,0,0
"CMR",1985,0,0,0
"CAN",1985,0,0,0
"TCD",1985,0,0,0
"CHL",1985,0,0,0
"CHN",1985,1,1,1
"COL",1985,0,0,0
"CRI",1985,0,0,0
"HRV",1985,0,0,0
"CUB",1985,0,0,0
"CZE",1985,0,0,0
"DNK",1985,1,0,1
"DJI",1985,0,0,0
"DOM",1985,0,0,0
"ECU",1985,0,0,0
"GNQ",1985,0,0,0
"EST",1985,0,0,0
"ETH",1985,0,0,0
"FIN",1985,0,0,0
"FRA",1985,1,1,1
"GAB",1985,0,0,0
"DEU",1985,0,0,0
"GHA",1985,0,0,0
"GRC",1985,0,0,0
"GTM",1985,0,0,0
"GIN",1985,0,0,0
"GNB",1985,0,0,0
"GUY",1985,0,0,0
"HND",1985,0,0,0
"HUN",1985,0,0,0
"IND",1985,1,1,1
"IDN",1985,0,0,0
"IRQ",1985,0,0,0
"IRL",1985,0,0,0
"ITA",1985,0,0,0
"JAM",1985,0,0,0
"JPN",1985,0,0,0
"JOR",1985,0,0,0
"KAZ",1985,0,0,0
"KEN",1985,0,0,0
"KWT",1985,0,0,0
"LVA",1985,0,0,0
"LBN",1985,0,0,0
"LBR",1985,0,0,0
"LBY",1985,0,0,0
"LTU",1985,0,0,0
"LUX",1985,0,0,0
"MDG",1985,1,0,1
"MYS",1985,0,0,0
"MLI",1985,0,0,0
"MLT",1985,0,1,1
"MRT",1985,0,0,0
"MUS",1985,0,0,0
"MEX",1985,0,0,0
"MAR",1985,0,0,0
"MOZ",1985,0,0,0
"NAM",1985,0,0,0
"NPL",1985,0,0,0
"NLD",1985,0,1,1
"NZL",1985,0,0,0
"NIC",1985,0,1,1
"NER",1985,0,0,0
"NGA",1985,0,0,0
"NOR",1985,0,0,0
"OMN",1985,0,0,0
"PAK",1985,0,1,1
"PAN",1985,0,0,0
"PRY",1985,0,0,0
"PER",1985,1,1,1
"PHL",1985,0,0,0
"POL",1985,0,0,0
"PRT",1985,0,0,0
"QAT",1985,0,0,0
"ROU",1985,0,0,0
"RUS",1985,0,0,0
"RWA",1985,0,0,0
"SEN",1985,0,0,0
"SLE",1985,0,0,0
"SGP",1985,0,0,0
"SVN",1985,0,0,0
"ZAF",1985,0,0,0
"ESP",1985,0,0,0
"LKA",1985,0,0,0
"SDN",1985,0,0,0
"SWE",1985,0,0,0
"CHE",1985,0,0,0
"SYR",1985,0,0,0
"THA",1985,1,0,1
"TGO",1985,0,0,0
"TTO",1985,1,0,1
"TUN",1985,0,0,0
"UGA",1985,0,0,0
"UKR",1985,0,0,0
"ARE",1985,0,0,0
"URY",1985,0,0,0
"VNM",1985,0,0,0
"ZMB",1985,0,0,0
"ZWE",1985,0,1,1
"ALB",1986,0,0,0
"DZA",1986,0,0,0
"AGO",1986,0,0,0
"ARG",1986,0,0,0
"AUS",1986,1,1,1
"AUT",1986,0,0,0
"AZE",1986,0,0,0
"BHR",1986,0,0,0
"BGD",1986,0,0,0
"BLR",1986,0,0,0
"BEL",1986,0,0,0
"BEN",1986,0,0,0
"BIH",1986,0,0,0
"BWA",1986,0,0,0
"BRA",1986,0,0,0
"BGR",1986,1,0,1
"BFA",1986,0,1,1
"BDI",1986,0,0,0
"CPV",1986,0,0,0
"CMR",1986,0,0,0
"CAN",1986,0,0,0
"TCD",1986,0,0,0
"CHL",1986,0,0,0
"CHN",1986,1,1,1
"COL",1986,0,0,0
"CRI",1986,0,0,0
"HRV",1986,0,0,0
"CUB",1986,0,0,0
"CZE",1986,0,0,0
"DNK",1986,1,1,1
"DJI",1986,0,0,0
"DOM",1986,0,0,0
"ECU",1986,0,0,0
"GNQ",1986,0,0,0
"EST",1986,0,0,0
"ETH",1986,0,0,0
"FIN",1986,0,0,0
"FRA",1986,1,1,1
"GAB",1986,0,0,0
"DEU",1986,0,0,0
"GHA",1986,1,0,1
"GRC",1986,0,0,0
"GTM",1986,0,0,0
"GIN",1986,0,0,0
"GNB",1986,0,0,0
"GUY",1986,0,0,0
"HND",1986,0,0,0
"HUN",1986,0,0,0
"IND",1986,0,1,1
"IDN",1986,0,0,0
"IRQ",1986,0,0,0
"IRL",1986,0,0,0
"ITA",1986,0,0,0
"JAM",1986,0,0,0
"JPN",1986,0,0,0
"JOR",1986,0,0,0
"KAZ",1986,0,0,0
"KEN",1986,0,0,0
"KWT",1986,0,0,0
"LVA",1986,0,0,0
"LBN",1986,0,0,0
"LBR",1986,0,0,0
"LBY",1986,0,0,0
"LTU",1986,0,0,0
"LUX",1986,0,0,0
"MDG",1986,1,1,1
"MYS",1986,0,0,0
"MLI",1986,0,0,0
"MLT",1986,0,0,0
"MRT",1986,0,0,0
"MUS",1986,0,0,0
"MEX",1986,0,0,0
"MAR",1986,0,0,0
"MOZ",1986,0,0,0
"NAM",1986,0,0,0
"NPL",1986,0,0,0
"NLD",1986,0,0,0
"NZL",1986,0,0,0
"NIC",1986,0,0,0
"NER",1986,0,0,0
"NGA",1986,0,0,0
"NOR",1986,0,0,0
"OMN",1986,0,0,0
"PAK",1986,0,0,0
"PAN",1986,0,0,0
"PRY",1986,0,0,0
"PER",1986,0,1,1
"PHL",1986,0,0,0
"POL",1986,0,0,0
"PRT",1986,0,0,0
"QAT",1986,0,0,0
"ROU",1986,0,0,0
"RUS",1986,0,0,0
"RWA",1986,0,0,0
"SEN",1986,0,0,0
"SLE",1986,0,0,0
"SGP",1986,0,0,0
"SVN",1986,0,0,0
"ZAF",1986,0,0,0
"ESP",1986,0,0,0
"LKA",1986,0,0,0
"SDN",1986,0,0,0
"SWE",1986,0,0,0
"CHE",1986,0,0,0
"SYR",1986,0,0,0
"THA",1986,1,1,1
"TGO",1986,0,0,0
"TTO",1986,1,1,1
"TUN",1986,0,0,0
"UGA",1986,0,0,0
"UKR",1986,0,0,0
"ARE",1986,1,0,1
"URY",1986,0,0,0
"VNM",1986,0,0,0
"ZMB",1986,0,0,0
"ZWE",1986,0,0,0
"ALB",1987,0,0,0
"DZA",1987,0,0,0
"AGO",1987,0,0,0
"ARG",1987,1,0,1
"AUS",1987,0,1,1
"AUT",1987,0,0,0
"AZE",1987,0,0,0
"BHR",1987,0,0,0
"BGD",1987,0,0,0
"BLR",1987,0,0,0
"BEL",1987,0,0,0
"BEN",1987,0,0,0
"BIH",1987,0,0,0
"BWA",1987,0,0,0
"BRA",1987,0,0,0
"BGR",1987,1,1,1
"BFA",1987,0,0,0
"BDI",1987,0,0,0
"CPV",1987,0,0,0
"CMR",1987,0,0,0
"CAN",1987,0,0,0
"TCD",1987,0,0,0
"CHL",1987,0,0,0
"CHN",1987,1,1,1
"COL",1987,0,0,0
"CRI",1987,0,0,0
"HRV",1987,0,0,0
"CUB",1987,0,0,0
"CZE",1987,0,0,0
"DNK",1987,0,1,1
"DJI",1987,0,0,0
"DOM",1987,0,0,0
"ECU",1987,0,0,0
"GNQ",1987,0,0,0
"EST",1987,0,0,0
"ETH",1987,0,0,0
"FIN",1987,0,0,0
"FRA",1987,1,1,1
"GAB",1987,0,0,0
"DEU",1987,0,0,0
"GHA",1987,1,1,1
"GRC",1987,0,0,0
"GTM",1987,0,0,0
"GIN",1987,0,0,0
"GNB",1987,0,0,0
"GUY",1987,0,0,0
"HND",1987,0,0,0
"HUN",1987,0,0,0
"IND",1987,0,0,0
"IDN",1987,0,0,0
"IRQ",1987,0,0,0
"IRL",1987,0,0,0
"ITA",1987,1,0,1
"JAM",1987,0,0,0
"JPN",1987,1,0,1
"JOR",1987,0,0,0
"KAZ",1987,0,0,0
"KEN",1987,0,0,0
"KWT",1987,0,0,0
"LVA",1987,0,0,0
"LBN",1987,0,0,0
"LBR",1987,0,0,0
"LBY",1987,0,0,0
"LTU",1987,0,0,0
"LUX",1987,0,0,0
"MDG",1987,0,1,1
"MYS",1987,0,0,0
"MLI",1987,0,0,0
"MLT",1987,0,0,0
"MRT",1987,0,0,0
"MUS",1987,0,0,0
"MEX",1987,0,0,0
"MAR",1987,0,0,0
"MOZ",1987,0,0,0
"NAM",1987,0,0,0
"NPL",1987,0,0,0
"NLD",1987,0,0,0
"NZL",1987,0,0,0
"NIC",1987,0,0,0
"NER",1987,0,0,0
"NGA",1987,0,0,0
"NOR",1987,0,0,0
"OMN",1987,0,0,0
"PAK",1987,0,0,0
"PAN",1987,0,0,0
"PRY",1987,0,0,0
"PER",1987,0,0,0
"PHL",1987,0,0,0
"POL",1987,0,0,0
"PRT",1987,0,0,0
"QAT",1987,0,0,0
"ROU",1987,0,0,0
"RUS",1987,0,0,0
"RWA",1987,0,0,0
"SEN",1987,0,0,0
"SLE",1987,0,0,0
"SGP",1987,0,0,0
"SVN",1987,0,0,0
"ZAF",1987,0,0,0
"ESP",1987,0,0,0
"LKA",1987,0,0,0
"SDN",1987,0,0,0
"SWE",1987,0,0,0
"CHE",1987,0,0,0
"SYR",1987,0,0,0
"THA",1987,0,1,1
"TGO",1987,0,0,0
"TTO",1987,0,1,1
"TUN",1987,0,0,0
"UGA",1987,0,0,0
"UKR",1987,0,0,0
"ARE",1987,1,1,1
"URY",1987,0,0,0
"VNM",1987,0,0,0
"ZMB",1987,1,0,1
"ZWE",1987,0,0,0
"ALB",1988,0,0,0
"DZA",1988,1,0,1
"AGO",1988,0,0,0
"ARG",1988,1,1,1
"AUS",1988,0,0,0
"AUT",1988,0,0,0
"AZE",1988,0,0,0
"BHR",1988,0,0,0
"BGD",1988,0,0,0
"BLR",1988,0,0,0
"BEL",1988,0,0,0
"BEN",1988,0,0,0
"BIH",1988,0,0,0
"BWA",1988,0,0,0
"BRA",1988,1,0,1
"BGR",1988,0,1,1
"BFA",1988,0,0,0
"BDI",1988,0,0,0
"CPV",1988,0,0,0
"CMR",1988,0,0,0
"CAN",1988,0,0,0
"TCD",1988,0,0,0
"CHL",1988,0,0,0
"CHN",1988,1,1,1
"COL",1988,0,0,0
"CRI",1988,0,0,0
"HRV",1988,0,0,0
"CUB",1988,0,0,0
"CZE",1988,0,0,0
"DNK",1988,0,0,0
"DJI",1988,0,0,0
"DOM",1988,0,0,0
"ECU",1988,0,0,0
"GNQ",1988,0,0,0
"EST",1988,0,0,0
"ETH",1988,0,0,0
"FIN",1988,0,0,0
"FRA",1988,1,1,1
"GAB",1988,0,0,0
"DEU",1988,0,0,0
"GHA",1988,0,1,1
"GRC",1988,0,0,0
"GTM",1988,0,0,0
"GIN",1988,0,0,0
"GNB",1988,0,0,0
"GUY",1988,0,0,0
"HND",1988,0,0,0
"HUN",1988,0,0,0
"IND",1988,0,0,0
"IDN",1988,0,0,0
"IRQ",1988,0,0,0
"IRL",1988,0,0,0
"ITA",1988,1,1,1
"JAM",1988,0,0,0
"JPN",1988,1,1,1
"JOR",1988,0,0,0
"KAZ",1988,0,0,0
"KEN",1988,0,0,0
"KWT",1988,0,0,0
"LVA",1988,0,0,0
"LBN",1988,0,0,0
"LBR",1988,0,0,0
"LBY",1988,0,0,0
"LTU",1988,0,0,0
"LUX",1988,0,0,0
"MDG",1988,0,0,0
"MYS",1988,0,0,0
"MLI",1988,0,0,0
"MLT",1988,0,0,0
"MRT",1988,0,0,0
"MUS",1988,0,0,0
"MEX",1988,0,0,0
"MAR",1988,0,0,0
"MOZ",1988,0,0,0
"NAM",1988,0,0,0
"NPL",1988,1,0,1
"NLD",1988,0,0,0
"NZL",1988,0,0,0
"NIC",1988,0,0,0
"NER",1988,0,0,0
"NGA",1988,0,0,0
"NOR",1988,0,0,0
"OMN",1988,0,0,0
"PAK",1988,0,0,0
"PAN",1988,0,0,0
"PRY",1988,0,0,0
"PER",1988,0,0,0
"PHL",1988,0,0,0
"POL",1988,0,0,0
"PRT",1988,0,0,0
"QAT",1988,0,0,0
"ROU",1988,0,0,0
"RUS",1988,0,0,0
"RWA",1988,0,0,0
"SEN",1988,1,0,1
"SLE",1988,0,0,0
"SGP",1988,0,0,0
"SVN",1988,0,0,0
"ZAF",1988,0,0,0
"ESP",1988,0,0,0
"LKA",1988,0,0,0
"SDN",1988,0,0,0
"SWE",1988,0,0,0
"CHE",1988,0,0,0
"SYR",1988,0,0,0
"THA",1988,0,0,0
"TGO",1988,0,0,0
"TTO",1988,0,0,0
"TUN",1988,0,0,0
"UGA",1988,0,0,0
"UKR",1988,0,0,0
"ARE",1988,0,1,1
